id,goals,non_penalty_goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xg,npxg,goals_minus_xg,non_penalty_goals_minus_npxg,non_pen_shots,season,comp
2b9fdeea,0,0,10,3,223,0,0,0,0,0,0,0,10,23,ITA
2bffcbf2,0,0,2,2,26,0,0,0,0,0,0,0,2,23,ITA
2c38b327,0,0,15,2,292,0,0,0,0,0,0,0,15,23,ITA
2cb9486d,0,0,3,1,33,0,0,0,0,0,0,0,3,23,ITA
2ce215f2,0,0,1,1,13,0,0,0,0,0,0,0,1,23,ITA
2cfae697,0,0,8,2,144,0,0,0,0,0,0,0,8,23,ITA
2d22cea7,7,6,55,21,1122,10,1,1,4,3,2,2,54,23,ITA
2d3d7c0d,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
2d970560,3,3,26,5,330,0,0,0,3,3,0,0,26,23,ITA
2df7cc43,1,1,12,2,138,0,0,0,0,0,0,0,12,23,ITA
2e7dafe5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
2ef7c612,0,0,19,3,237,0,0,0,2,2,-2,-2,19,23,ITA
2f3452eb,1,1,4,2,83,0,0,0,0,0,0,0,4,23,ITA
2f45300d,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
2f69d881,2,2,18,6,289,0,0,0,1,1,0,0,18,23,ITA
2f7acede,0,0,14,0,345,0,0,0,0,0,0,0,14,23,ITA
30223b33,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
30f5ffa9,0,0,9,2,117,0,0,0,0,0,0,0,9,23,ITA
31a62dc7,0,0,5,1,88,0,0,0,0,0,0,0,5,23,ITA
32ebfe1e,0,0,2,0,53,0,0,0,0,0,0,0,2,23,ITA
3318286e,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
33b8d077,3,3,25,7,527,1,0,0,2,2,0,0,25,23,ITA
33ecf462,0,0,14,3,354,0,0,0,0,0,0,0,14,23,ITA
343c0d52,4,4,14,8,245,0,0,0,1,1,2,2,14,23,ITA
343f753a,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
34693494,0,0,20,5,340,0,0,0,2,2,-2,-2,20,23,ITA
356c9002,7,7,46,20,1021,3,0,0,3,3,3,3,46,23,ITA
3626daea,1,1,10,6,187,0,0,0,1,1,0,0,10,23,ITA
366be751,3,3,13,8,256,0,0,0,1,1,1,1,13,23,ITA
384d58d9,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
38d9ce53,1,1,1,1,17,0,0,0,0,0,0,0,1,23,ITA
3945ac70,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
39583cfd,2,2,44,12,765,10,0,0,5,5,-3,-3,44,23,ITA
3b12b11f,2,2,16,8,220,0,0,0,2,2,0,0,16,23,ITA
3b333ac3,1,1,12,4,126,0,0,0,1,1,0,0,12,23,ITA
3b387cc7,1,1,7,5,128,0,0,0,1,1,0,0,7,23,ITA
3b61c9ec,0,0,3,0,67,0,0,0,0,0,0,0,3,23,ITA
3b9858f5,0,0,3,0,41,0,0,0,0,0,0,0,3,23,ITA
3bb7af3b,4,4,37,13,717,0,0,0,2,2,1,1,37,23,ITA
3bb7f478,9,9,73,24,1051,0,0,0,9,9,0,0,73,23,ITA
3ca7254a,4,4,42,16,810,0,0,0,3,3,0,0,42,23,ITA
3cb132e6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
3cd3b384,2,2,11,4,159,0,0,0,1,1,1,1,11,23,ITA
3d13d9e4,1,1,7,1,94,0,0,0,0,0,0,0,7,23,ITA
3d50bcdb,6,6,38,14,547,0,0,0,6,6,0,0,38,23,ITA
3d6cee81,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
3ead85f9,2,2,13,5,154,0,0,0,1,1,0,0,13,23,ITA
3ec3c1c9,1,1,27,10,375,0,0,0,2,2,-1,-1,27,23,ITA
3eed9821,0,0,12,0,196,0,0,0,0,0,0,0,12,23,ITA
3ef0a2d7,1,1,10,2,248,0,0,0,0,0,0,0,10,23,ITA
3f5f38fb,1,1,8,2,87,0,0,0,0,0,0,0,8,23,ITA
3f79a1c8,0,0,6,1,107,0,0,0,0,0,0,0,6,23,ITA
405f6586,1,1,16,5,171,0,0,0,1,1,0,0,16,23,ITA
407feb71,6,6,35,16,507,1,0,0,6,6,0,0,35,23,ITA
41c12f75,2,2,9,4,115,0,0,0,0,0,1,1,9,23,ITA
4295f19c,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
42eaa028,4,4,51,9,846,0,0,0,4,4,0,0,51,23,ITA
43a166b4,2,2,29,12,527,0,0,0,2,2,0,0,29,23,ITA
4431aed2,12,8,72,30,1080,0,4,5,14,10,-2,-2,67,23,ITA
44ac04e9,2,2,26,5,481,0,0,0,2,2,0,0,26,23,ITA
44eb9093,0,0,3,2,25,0,0,0,0,0,0,0,3,23,ITA
45191c29,2,2,29,9,669,1,0,0,1,1,0,0,29,23,ITA
45b9b619,3,3,22,8,299,0,0,0,3,3,0,0,22,23,ITA
46fa7204,0,0,28,7,599,0,0,0,1,1,-1,-1,28,23,ITA
481c9ece,1,1,33,13,376,0,0,0,3,3,-2,-2,33,23,ITA
4830e0af,2,1,31,9,790,8,1,2,3,1,-1,0,29,23,ITA
48329ff8,0,0,1,1,15,0,0,0,0,0,0,0,1,23,ITA
48d5bd33,1,1,19,6,486,0,0,0,0,0,0,0,19,23,ITA
49136c42,0,0,1,0,26,0,0,0,0,0,0,0,1,23,ITA
491a433d,9,9,54,28,696,0,0,0,9,9,0,0,54,23,ITA
4a537185,1,1,3,2,61,0,0,0,0,0,0,0,3,23,ITA
4a5a45c7,4,2,62,17,1333,9,2,3,8,5,-4,-3,59,23,ITA
4ae67f27,1,1,20,1,172,0,0,0,2,2,-1,-1,20,23,ITA
4b3e1a38,2,2,21,3,281,0,0,0,1,1,0,0,21,23,ITA
4b520f96,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
4b7a9fcc,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
4bd00a50,0,0,1,0,16,0,0,0,0,0,0,0,1,23,ITA
4c62d0c8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
4c8845f7,0,0,13,1,237,0,0,0,0,0,0,0,13,23,ITA
4cde5509,1,0,5,2,124,1,1,1,1,0,0,0,4,23,ITA
4d1efb48,0,0,2,0,35,0,0,0,0,0,0,0,2,23,ITA
4d8cd038,6,6,56,19,744,0,0,1,7,7,-1,-1,55,23,ITA
4e0c8d66,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
4e1d5e59,0,0,9,2,194,0,0,0,0,0,0,0,9,23,ITA
4e358a2d,1,1,11,2,117,0,0,0,0,0,0,0,11,23,ITA
4e6dbac4,9,9,64,19,1107,8,0,0,6,6,2,2,64,23,ITA
50841bef,0,0,3,1,104,0,0,0,0,0,0,0,3,23,ITA
5128bde4,4,4,43,14,808,4,0,0,3,3,0,0,43,23,ITA
528492ea,1,1,9,2,216,0,0,0,0,0,0,0,9,23,ITA
5294a83f,6,5,45,17,1044,4,1,2,4,2,1,2,43,23,ITA
52ec54d0,1,1,4,1,48,0,0,1,1,0,0,0,3,23,ITA
536cebe5,3,3,27,13,432,2,0,0,3,3,0,0,27,23,ITA
539230cf,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
53a0e358,12,5,75,19,1650,4,7,8,11,5,0,0,67,23,ITA
53de807a,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
548bd0de,0,0,1,0,27,0,0,0,0,0,0,0,1,23,ITA
54ab971f,0,0,1,0,16,0,0,0,0,0,0,0,1,23,ITA
54e53b7e,5,4,50,13,1000,1,1,1,5,4,0,0,49,23,ITA
54f6afe3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
55a1cac2,2,2,20,5,374,0,0,0,1,1,0,0,20,23,ITA
563a68ad,0,0,2,0,53,0,0,0,0,0,0,0,2,23,ITA
570bb4b9,0,0,8,4,160,2,0,0,1,1,-1,-1,8,23,ITA
5722eced,0,0,10,2,215,1,0,0,0,0,0,0,10,23,ITA
57469b2d,1,1,24,7,401,0,0,0,3,3,-2,-2,24,23,ITA
58a2e9f6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
58e933d2,4,4,42,13,579,1,0,0,5,5,-1,-1,42,23,ITA
5976f83e,0,0,2,1,40,0,0,0,0,0,0,0,2,23,ITA
599d91d0,0,0,2,0,28,0,0,0,0,0,0,0,2,23,ITA
59bf127b,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
5a08ee41,3,3,21,6,247,0,0,0,1,1,1,1,21,23,ITA
5a2cb25d,0,0,13,4,345,0,0,0,0,0,0,0,13,23,ITA
5aa53281,1,1,22,5,288,0,0,0,2,2,-1,-1,22,23,ITA
5bd72174,6,4,59,20,789,0,2,2,9,7,-3,-3,57,23,ITA
5cbb5ad6,0,0,5,3,116,0,0,0,0,0,0,0,5,23,ITA
5cdddffa,1,1,16,2,358,0,0,0,1,1,0,0,16,23,ITA
5cec2c74,0,0,17,3,414,0,0,0,0,0,0,0,17,23,ITA
5cf5c9ad,1,1,14,2,399,11,0,0,0,0,0,0,14,23,ITA
5de3866c,6,6,50,23,1010,0,0,0,4,4,1,1,50,23,ITA
5e834dce,0,0,19,4,378,2,0,0,1,1,-1,-1,19,23,ITA
5e861944,3,1,30,6,621,1,2,3,4,1,-1,0,27,23,ITA
5eae500a,10,8,49,20,735,0,2,2,9,7,1,0,47,23,ITA
5eaed77a,1,1,12,1,147,0,0,0,0,0,0,0,12,23,ITA
5efc5389,2,2,19,6,476,5,0,0,0,0,1,1,19,23,ITA
5fa57166,0,0,1,0,22,0,0,0,0,0,0,0,1,23,ITA
5fd5ed86,4,4,32,7,297,0,0,0,4,4,0,0,32,23,ITA
60e3603d,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
61b3978f,0,0,3,0,64,0,0,0,0,0,0,0,3,23,ITA
6213fd82,1,1,22,8,521,0,0,0,1,1,0,0,22,23,ITA
62437b4f,0,0,2,2,28,0,0,0,0,0,0,0,2,23,ITA
6499048c,4,4,25,10,477,0,0,0,2,2,1,1,25,23,ITA
649b01d8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
65fd099c,2,2,14,4,327,0,0,0,1,1,0,0,14,23,ITA
67f649be,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
6928979a,6,6,33,13,679,1,0,0,3,3,2,2,33,23,ITA
6af30900,2,2,19,4,207,0,0,0,3,3,-1,-1,19,23,ITA
6b635f5c,0,0,9,2,108,0,0,0,0,0,0,0,9,23,ITA
6bb2c084,3,3,50,15,905,1,0,0,4,4,-1,-1,50,23,ITA
6c4307ee,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
6caffe81,0,0,2,0,22,0,0,0,0,0,0,0,2,23,ITA
6cc97b6a,0,0,10,3,157,0,0,0,0,0,0,0,10,23,ITA
6e058f06,2,2,41,16,701,3,0,0,3,3,-1,-1,41,23,ITA
6eee05f1,0,0,5,0,38,0,0,0,0,0,0,0,5,23,ITA
6f1d7aa8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
6fdac234,3,3,20,7,190,0,0,0,2,2,0,0,20,23,ITA
707b98f1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
71005acd,0,0,1,1,10,0,0,0,0,0,0,0,1,23,ITA
71c620d7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
71dc23da,1,1,7,2,119,0,0,0,0,0,0,0,7,23,ITA
72f87f25,1,1,4,1,62,0,0,0,0,0,0,0,4,23,ITA
74419746,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
75b86fb3,0,0,12,3,157,0,0,0,1,1,-1,-1,12,23,ITA
75e60d75,0,0,5,1,119,0,0,0,0,0,0,0,5,23,ITA
75f2c59f,5,5,41,16,697,1,0,1,4,3,0,1,40,23,ITA
76b2817e,2,2,13,6,196,0,0,0,2,2,0,0,13,23,ITA
76ff8d0d,2,2,20,8,328,0,0,0,2,2,0,0,20,23,ITA
771a2cfe,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
77d6fd4d,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
780e3631,5,2,25,6,480,0,3,3,5,2,0,0,22,23,ITA
78e6bf2c,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
78f13530,1,1,9,1,153,1,0,0,0,0,0,0,9,23,ITA
79083382,1,1,5,1,86,0,0,0,0,0,0,0,5,23,ITA
79370f8c,0,0,8,1,195,4,0,0,0,0,0,0,8,23,ITA
79443529,10,8,65,20,1007,4,2,3,9,7,0,0,62,23,ITA
79b0d6a0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
79ca3e23,0,0,13,4,293,1,0,0,0,0,0,0,13,23,ITA
7ae36711,0,0,4,0,95,0,0,0,0,0,0,0,4,23,ITA
7afb1573,0,0,10,3,232,1,0,0,0,0,0,0,10,23,ITA
7b075c75,0,0,2,1,17,0,0,0,0,0,0,0,2,23,ITA
7b5f516f,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
7c104bb7,13,10,49,23,774,1,3,3,9,6,3,3,46,23,ITA
7cd520e8,3,3,27,7,369,0,0,0,2,2,0,0,27,23,ITA
7d3cbc67,1,1,30,12,384,0,0,0,3,3,-2,-2,30,23,ITA
7eb97a8e,4,4,22,8,396,2,0,0,2,2,1,1,22,23,ITA
7ed4921e,1,1,2,1,18,0,0,0,0,0,0,0,2,23,ITA
7edfbb8a,1,1,9,4,126,0,0,0,1,1,0,0,9,23,ITA
7ef972c3,0,0,10,4,131,1,0,0,0,0,0,0,10,23,ITA
7f609bfc,6,6,28,10,397,1,0,0,3,3,2,2,28,23,ITA
7f78ad23,0,0,11,4,262,1,0,0,0,0,0,0,11,23,ITA
7f9d956a,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
7fac99d4,2,2,33,8,910,10,0,0,1,1,0,0,33,23,ITA
7fe90ccd,4,4,25,10,415,0,0,0,1,1,2,2,25,23,ITA
801831fe,2,2,15,6,285,1,0,0,1,1,0,0,15,23,ITA
80490d7f,0,0,11,2,159,0,0,0,0,0,0,0,11,23,ITA
80556f08,1,1,11,5,215,0,0,0,1,1,0,0,11,23,ITA
817c6964,0,0,14,2,208,0,0,0,1,1,-1,-1,14,23,ITA
822ed0ec,0,0,10,0,220,0,0,0,0,0,0,0,10,23,ITA
82598b71,1,1,9,5,200,0,0,0,0,0,0,0,9,23,ITA
82efe6fa,3,3,29,10,356,0,0,0,3,3,0,0,29,23,ITA
84594618,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
854ee61a,2,2,16,10,188,0,0,0,3,3,-1,-1,16,23,ITA
85613cf0,7,7,43,22,610,2,0,1,6,5,0,1,42,23,ITA
85a44ecc,3,3,16,6,332,0,0,0,0,0,2,2,16,23,ITA
85f7d1be,1,1,11,2,110,0,0,0,1,1,0,0,11,23,ITA
86383d0e,2,2,38,10,581,0,0,0,3,3,-1,-1,38,23,ITA
8650af85,1,1,8,1,84,0,0,0,1,1,0,0,8,23,ITA
867239d3,0,0,5,2,92,0,0,0,0,0,0,0,5,23,ITA
875d65d1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
8794e251,8,8,48,22,787,0,0,0,6,5,1,2,48,23,ITA
88f53b75,0,0,3,0,53,0,0,0,0,0,0,0,3,23,ITA
89976232,1,1,16,4,166,0,0,0,2,2,-1,-1,16,23,ITA
8a6de8c7,2,2,36,12,684,0,0,0,3,3,-1,-1,36,23,ITA
8abd0c03,1,1,3,1,35,0,0,0,0,0,0,0,3,23,ITA
8b609c34,2,2,34,10,476,0,0,0,2,2,0,0,34,23,ITA
8b66d9cc,4,4,20,12,310,0,0,0,3,3,0,0,20,23,ITA
8b8a56ce,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
8b95acda,1,1,6,4,54,0,0,0,1,1,0,0,6,23,ITA
8bbe2df5,0,0,7,0,166,1,0,0,0,0,0,0,7,23,ITA
8c63fae5,0,0,1,0,5,0,0,0,0,0,0,0,1,23,ITA
8c65eb5f,0,0,2,0,52,0,0,0,0,0,0,0,2,23,ITA
8c90fd7a,26,24,132,52,1689,1,2,3,21,18,4,5,129,23,ITA
8cabdc1e,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
8cc29864,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
8d3cd59d,6,6,42,16,630,0,0,0,4,4,1,1,42,23,ITA
8da74c05,0,0,12,2,273,0,0,0,0,0,0,0,12,23,ITA
8daee720,0,0,1,0,20,0,0,0,0,0,0,0,1,23,ITA
8dfed6e9,2,2,24,8,403,0,0,0,2,2,0,0,24,23,ITA
8ec109e6,0,0,7,2,85,0,0,0,0,0,0,0,7,23,ITA
8ec56e62,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
8f5cdf66,0,0,3,2,42,0,0,0,0,0,0,0,3,23,ITA
8f68aa41,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
8f866fe8,7,7,72,28,1389,6,0,0,7,7,0,0,72,23,ITA
8fef5412,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
9142b22f,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
91d0fabf,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
91ff775f,6,6,36,14,651,0,0,0,3,3,2,2,36,23,ITA
921f6058,1,1,6,3,75,0,0,0,0,0,0,0,6,23,ITA
9250bcff,1,1,12,5,153,1,0,1,3,3,-2,-2,11,23,ITA
93088fbb,0,0,1,0,13,0,0,0,0,0,0,0,1,23,ITA
933d3b51,1,1,8,4,97,0,0,0,0,0,0,0,8,23,ITA
9413b19f,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
94816803,0,0,21,8,417,1,0,0,1,1,-1,-1,21,23,ITA
94b2001f,3,3,32,5,480,1,0,0,2,2,0,0,32,23,ITA
957e4c87,0,0,6,0,100,0,0,0,0,0,0,0,6,23,ITA
963a328b,1,1,25,5,527,1,0,0,2,2,-1,-1,25,23,ITA
96640846,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
966eea58,5,5,71,18,1583,4,0,0,4,4,0,0,71,23,ITA
96e0490d,1,1,7,1,143,0,0,0,1,1,0,0,7,23,ITA
970b8574,4,4,49,15,1014,7,0,0,3,3,0,0,49,23,ITA
9823be92,2,2,21,7,451,0,0,0,1,1,0,0,21,23,ITA
983ff2c7,0,0,7,4,154,0,0,0,0,0,0,0,7,23,ITA
98a84572,0,0,10,3,157,0,0,0,0,0,0,0,10,23,ITA
9907b1c8,1,1,28,7,481,0,0,0,2,2,-1,-1,28,23,ITA
997fff07,2,2,18,4,228,0,0,0,1,1,0,0,18,23,ITA
9ba7b4fa,0,0,3,0,79,0,0,0,0,0,0,0,3,23,ITA
9c435456,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
9d4c45d6,1,1,13,2,263,0,0,0,0,0,0,0,13,23,ITA
9d60028d,0,0,11,1,169,1,0,0,1,1,-1,-1,11,23,ITA
9e1577aa,2,2,24,5,657,15,0,1,1,1,0,0,23,23,ITA
9ef42479,2,2,18,5,313,0,0,0,1,1,0,0,18,23,ITA
9f1893b9,9,9,41,23,619,0,0,0,6,6,3,3,41,23,ITA
9f5a610b,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
9f84febe,0,0,2,0,38,0,0,0,0,0,0,0,2,23,ITA
9fa26bc2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
a0aee24e,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
a111cf41,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
a14d0ab0,0,0,1,0,21,0,0,0,0,0,0,0,1,23,ITA
a2565f79,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
a26fb8aa,10,8,55,23,1204,6,2,4,7,4,2,3,51,23,ITA
a2d9f138,4,4,25,12,422,0,0,0,2,2,1,1,25,23,ITA
a3695ac2,0,0,1,0,13,0,0,0,0,0,0,0,1,23,ITA
a378a02a,0,0,5,1,52,0,0,0,0,0,0,0,5,23,ITA
a40819d9,0,0,1,0,13,0,0,0,0,0,0,0,1,23,ITA
a44d3a3c,2,2,10,5,125,0,0,0,1,1,0,0,10,23,ITA
a47c6309,0,0,3,0,90,0,0,0,0,0,0,0,3,23,ITA
a4948e67,13,10,60,20,894,0,3,3,11,8,2,1,57,23,ITA
a4e85758,0,0,7,0,86,0,0,0,0,0,0,0,7,23,ITA
a5296e55,3,3,53,19,1187,6,0,0,3,3,0,0,53,23,ITA
a69cc629,0,0,10,3,240,1,0,0,0,0,0,0,10,23,ITA
a69e4806,3,2,41,13,758,0,1,1,5,4,-2,-2,40,23,ITA
a820e429,8,6,52,20,681,0,2,2,7,6,0,0,50,23,ITA
a8a874f1,0,0,29,12,693,0,0,0,1,1,-1,-1,29,23,ITA
a9202def,1,1,36,10,766,0,0,0,2,2,-1,-1,36,23,ITA
a96e5dc0,0,0,5,0,90,0,0,0,0,0,0,0,5,23,ITA
a9aa0d1d,4,4,40,15,808,1,0,0,2,2,1,1,40,23,ITA
aa54ec6f,1,1,10,2,152,0,0,0,0,0,0,0,10,23,ITA
aa8e289e,5,5,53,21,954,1,0,0,4,4,0,0,53,23,ITA
aae9d04a,2,2,20,5,372,0,0,0,2,2,0,0,20,23,ITA
ab1ca213,0,0,16,2,372,2,0,0,0,0,0,0,16,23,ITA
ab4449d6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
ab472696,1,1,14,4,221,0,0,0,1,1,0,0,14,23,ITA
ac4003af,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
ac4a4508,8,6,68,18,1455,4,2,3,6,3,1,2,65,23,ITA
ac7e640b,0,0,11,4,115,0,0,0,0,0,0,0,11,23,ITA
acf7e795,0,0,4,2,48,0,0,0,0,0,0,0,4,23,ITA
ad92526f,0,0,12,1,319,2,0,0,0,0,0,0,12,23,ITA
ae4e2852,0,0,4,0,110,0,0,0,0,0,0,0,4,23,ITA
ae94a6c5,1,1,7,2,90,0,0,0,0,0,0,0,7,23,ITA
ae9898c5,0,0,10,1,167,0,0,0,0,0,0,0,10,23,ITA
b033f803,0,0,1,0,16,0,0,0,0,0,0,0,1,23,ITA
b056e3da,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
b09a3ecc,8,5,28,13,439,0,3,4,5,2,2,2,24,23,ITA
b0f7e36c,2,2,26,3,491,1,0,0,1,1,0,0,26,23,ITA
b1236c63,2,2,14,4,212,0,0,0,1,1,0,0,14,23,ITA
b136c945,1,1,5,1,117,0,0,0,0,0,0,0,5,23,ITA
b1cd37e6,3,3,37,11,725,0,0,0,2,2,0,0,37,23,ITA
b233e8e4,0,0,3,0,44,0,0,0,0,0,0,0,3,23,ITA
b2561711,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
b35a7399,0,0,3,0,61,0,0,0,0,0,0,0,3,23,ITA
b3a20f18,1,1,7,4,76,0,0,0,0,0,0,0,7,23,ITA
b3ef6517,0,0,1,0,13,0,0,0,0,0,0,0,1,23,ITA
b4101c2e,0,0,2,1,36,0,0,0,0,0,0,0,2,23,ITA
b5f7d10b,1,1,11,4,225,0,0,0,0,0,0,0,11,23,ITA
b6964eb6,3,3,17,4,144,0,0,0,1,1,1,1,17,23,ITA
b6a1cdf9,0,0,6,1,106,0,0,0,0,0,0,0,6,23,ITA
b6baba31,0,0,1,0,11,0,0,0,0,0,0,0,1,23,ITA
b70bde8f,3,3,18,7,446,4,0,0,1,1,1,1,18,23,ITA
b804c280,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
b85bf253,0,0,5,2,140,0,0,0,0,0,0,0,5,23,ITA
b959a0d1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
b96b595c,0,0,18,2,286,0,0,0,1,1,-1,-1,18,23,ITA
b9e11c1d,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
ba1e04b3,0,0,7,0,139,0,0,0,0,0,0,0,7,23,ITA
ba3d3bea,0,0,7,1,201,1,0,0,0,0,0,0,7,23,ITA
ba492306,1,1,4,1,89,0,0,0,0,0,0,0,4,23,ITA
bb376bed,2,2,14,4,330,0,0,0,0,0,1,1,14,23,ITA
bba30585,0,0,4,1,45,0,0,0,0,0,0,0,4,23,ITA
bcc81786,0,0,26,7,434,1,0,0,2,2,-2,-2,26,23,ITA
bcf5058a,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
bdc74a8f,0,0,1,0,26,0,0,0,0,0,0,0,1,23,ITA
be2706c0,0,0,23,6,397,0,0,0,1,1,-1,-1,23,23,ITA
bee704fc,2,2,19,5,178,0,0,0,1,1,0,0,19,23,ITA
bf57eaab,2,2,32,7,604,1,0,0,2,2,0,0,32,23,ITA
bfc359ed,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
c13ddd3e,1,1,10,5,167,0,0,0,1,1,0,0,10,23,ITA
c1d95617,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
c20892ee,0,0,1,0,28,0,0,0,0,0,0,0,1,23,ITA
c2357b65,1,1,15,5,223,0,0,0,1,1,0,0,15,23,ITA
c235e803,0,0,1,0,19,0,0,0,0,0,0,0,1,23,ITA
c283ddef,2,2,51,15,700,0,0,0,4,4,-2,-2,51,23,ITA
c316607a,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
c39babc1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
c414df9d,0,0,2,1,18,0,0,0,0,0,0,0,2,23,ITA
c459a650,3,3,26,6,481,0,0,0,3,3,0,0,26,23,ITA
c55967eb,0,0,2,0,43,0,0,0,0,0,0,0,2,23,ITA
c56dc39e,2,2,29,9,382,0,0,0,2,2,0,0,29,23,ITA
c609e90e,0,0,9,3,151,0,0,0,0,0,0,0,9,23,ITA
c69ef855,1,1,22,4,283,0,0,0,2,2,-1,-1,22,23,ITA
c6e8cf1f,2,1,15,3,303,1,1,1,1,0,0,0,14,23,ITA
c7069d87,4,4,31,9,806,1,0,0,2,2,1,1,31,23,ITA
c7259b83,2,2,37,5,847,2,0,0,1,1,0,0,37,23,ITA
c730da00,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
c74d63ac,0,0,10,2,258,0,0,0,0,0,0,0,10,23,ITA
c83c203f,0,0,4,0,103,0,0,0,0,0,0,0,4,23,ITA
c84dcc88,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
c8ad0857,1,1,8,2,130,0,0,0,0,0,0,0,8,23,ITA
ca6edaa0,1,1,5,1,78,0,0,0,0,0,0,0,5,23,ITA
ca73910d,0,0,7,1,91,0,0,0,0,0,0,0,7,23,ITA
caec77da,2,2,13,2,149,0,0,0,1,1,0,0,13,23,ITA
cc1a0c57,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
cce9f582,0,0,7,1,133,0,0,0,0,0,0,0,7,23,ITA
cd0fa27b,3,2,55,16,1457,10,1,1,3,2,0,0,54,23,ITA
cdf65d12,0,0,5,1,55,0,0,0,0,0,0,0,5,23,ITA
ce1a6c7e,0,0,0,0,0,0,0,0,0,0,0,0,0,23,ITA
ce30bfc8,0,0,16,2,257,0,0,0,0,0,0,0,16,23,ITA
cf007308,6,5,32,10,566,1,1,1,4,3,2,1,31,23,ITA
cf961d8d,1,1,10,3,203,0,0,0,0,0,0,0,10,23,ITA
d023d70f,1,1,16,4,334,0,0,0,1,1,0,0,16,23,ITA
d0d8dd44,1,1,20,6,180,0,0,0,2,2,-1,-1,20,23,ITA
