id,sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp
966e28d0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,24,GER
96cfb5e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
97d545ae,7,6,0,0,1,0,0,2,2,0,0,0,0,0,24,GER
99219195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,GER
99f7e9aa,32,28,0,1,1,2,0,10,9,0,1,0,0,0,24,GER
9a2e0ccc,16,11,2,0,3,0,0,4,3,0,0,1,0,0,24,GER
9a2e3a23,19,12,0,2,1,4,0,3,1,0,0,1,1,0,24,GER
9ab16552,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,GER
9b545925,15,15,0,0,0,0,0,4,4,0,0,0,0,0,24,GER
9b5d89b3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,24,GER
9b688ae1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
9efa1d25,58,45,9,1,1,2,0,5,4,0,0,1,0,0,24,GER
9f77012e,17,13,0,0,1,3,0,1,0,0,0,0,1,0,24,GER
9f941969,27,19,8,0,0,0,0,3,2,1,0,0,0,0,24,GER
a167537f,111,64,38,5,3,0,1,15,8,5,1,1,0,0,24,GER
a2a85828,15,10,2,1,1,1,0,1,1,0,0,0,0,0,24,GER
a396fb61,15,11,0,0,3,1,0,1,1,0,0,0,0,0,24,GER
a3ddb1b9,8,3,2,0,2,1,0,0,0,0,0,0,0,0,24,GER
a45241d5,32,23,0,7,1,1,0,4,3,0,1,0,0,0,24,GER
a4effc55,10,8,0,1,1,0,0,1,0,0,0,1,0,0,24,GER
a53b661f,36,22,0,4,7,2,1,7,2,0,2,1,1,1,24,GER
a5ae8f8e,10,10,0,0,0,0,0,3,3,0,0,0,0,0,24,GER
a65ce836,36,31,1,0,1,1,2,3,3,0,0,0,0,0,24,GER
a70b8345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
a73c8f95,26,25,0,0,0,1,0,5,5,0,0,0,0,0,24,GER
a8ee54ad,22,15,0,1,1,2,3,3,2,0,0,1,0,0,24,GER
a93b6f4e,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
a96103b2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
aad48be9,9,8,0,0,0,0,1,1,1,0,0,0,0,0,24,GER
ab1a72b4,38,23,8,4,2,1,0,2,2,0,0,0,0,0,24,GER
ab5b7dc1,38,30,1,1,4,2,0,4,4,0,0,0,0,0,24,GER
ab700320,36,20,10,2,3,1,0,2,0,1,0,1,0,0,24,GER
ac861941,8,7,0,0,1,0,0,4,3,0,0,1,0,0,24,GER
ad00b1a8,14,10,2,1,1,0,0,2,1,1,0,0,0,0,24,GER
ad3389d5,2,2,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
add37c13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
ae44e8e2,46,30,0,3,8,3,2,7,7,0,0,0,0,0,24,GER
ae7058f9,25,16,2,0,3,4,0,1,0,0,0,1,0,0,24,GER
ae961785,4,2,2,0,0,0,0,0,0,0,0,0,0,0,24,GER
ae9b998d,70,44,11,5,4,6,0,2,1,1,0,0,0,0,24,GER
af0d79a9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,24,GER
afb0c500,3,3,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
b06a7ae9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
b116c6e3,24,19,0,0,2,2,1,4,3,0,0,0,1,0,24,GER
b146275b,51,24,0,20,3,3,1,12,7,0,3,1,1,0,24,GER
b1f4086c,114,77,24,5,4,3,1,19,11,3,1,2,2,0,24,GER
b3b7f5a6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
b4705807,26,21,1,1,2,1,0,3,2,0,0,1,0,0,24,GER
b492126a,27,11,2,7,6,1,0,0,0,0,0,0,0,0,24,GER
b4b08774,7,5,0,1,0,0,1,0,0,0,0,0,0,0,24,GER
b56dd813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
b5e0af76,23,16,0,0,3,2,2,2,1,0,0,0,1,0,24,GER
b684a484,34,24,0,2,5,3,0,5,3,0,0,1,1,0,24,GER
b74277a0,32,26,1,2,1,0,2,7,7,0,0,0,0,0,24,GER
b77f44a4,10,8,0,1,1,0,0,1,1,0,0,0,0,0,24,GER
b825a650,33,29,0,1,1,1,1,3,3,0,0,0,0,0,24,GER
b8e17ca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
b8e740fb,3,2,0,1,0,0,0,0,0,0,0,0,0,0,24,GER
b9ac6e0e,8,7,0,0,1,0,0,0,0,0,0,0,0,0,24,GER
ba115a40,11,10,0,0,1,0,0,1,1,0,0,0,0,0,24,GER
bb1cf301,31,29,1,1,0,0,0,4,4,0,0,0,0,0,24,GER
bbd79358,23,18,0,2,2,0,1,3,2,0,1,0,0,0,24,GER
bbd86530,3,3,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
bc249af8,11,8,0,1,1,0,1,0,0,0,0,0,0,0,24,GER
bc67a0e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
bc6bd723,61,43,6,5,2,5,0,9,5,1,2,0,1,0,24,GER
bcb2ccd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
bd142efb,13,12,0,0,1,0,0,2,2,0,0,0,0,0,24,GER
be5e1c4c,12,5,0,1,4,2,0,1,1,0,0,0,0,0,24,GER
beb882a8,54,46,0,2,5,0,1,2,1,0,0,1,0,0,24,GER
bf075f6b,56,38,0,2,11,5,0,9,4,0,0,3,2,0,24,GER
c05f2f8c,6,5,1,0,0,0,0,0,0,0,0,0,0,0,24,GER
c0b3669f,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,GER
c1b7847c,56,48,3,2,2,1,0,5,4,0,0,1,0,0,24,GER
c2211709,36,31,0,1,2,2,0,2,2,0,0,0,0,0,24,GER
c38767ab,13,13,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
c455a2b2,46,37,1,1,5,1,1,2,1,0,0,1,0,0,24,GER
c459a650,56,46,1,6,1,1,1,9,7,0,1,1,0,0,24,GER
c4987edc,19,15,0,0,1,2,1,2,2,0,0,0,0,0,24,GER
c4e87b8b,58,55,0,0,1,2,0,4,4,0,0,0,0,0,24,GER
c631f952,1,1,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
c68da769,22,19,0,0,2,1,0,2,1,0,0,0,1,0,24,GER
c89e8aae,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
c8b3a472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
c967f6b8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
ca618d23,56,43,0,1,4,4,4,7,5,0,0,0,1,1,24,GER
ca8033cb,14,13,0,0,1,0,0,0,0,0,0,0,0,0,24,GER
cab9634e,21,20,0,0,0,0,1,3,2,0,0,0,0,1,24,GER
cb11b429,9,6,0,1,1,1,0,0,0,0,0,0,0,0,24,GER
cb6d81b3,16,10,1,0,0,5,0,1,0,0,0,0,1,0,24,GER
cc86b9a3,51,46,1,0,2,1,1,8,8,0,0,0,0,0,24,GER
cc971106,49,33,0,6,4,3,3,6,3,0,2,0,0,1,24,GER
cd59b9df,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
ce17b5eb,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,GER
cf007308,2,2,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
d01bbb6f,50,33,7,5,1,4,0,5,4,0,0,0,1,0,24,GER
d07d0aeb,3,2,0,0,1,0,0,1,1,0,0,0,0,0,24,GER
d2416c2e,36,25,0,4,3,4,0,5,4,0,1,0,0,0,24,GER
d248cd8f,25,24,0,0,0,1,0,3,3,0,0,0,0,0,24,GER
d28339cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
d2c580ce,7,6,0,0,1,0,0,2,1,0,0,1,0,0,24,GER
d5326924,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
d646c218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
d6e53a3a,12,10,0,0,2,0,0,1,1,0,0,0,0,0,24,GER
d781d855,63,53,1,4,1,2,2,10,7,1,1,0,1,0,24,GER
d7a03bf3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,24,GER
d7cdfd81,49,26,18,0,2,2,1,7,4,1,0,0,2,0,24,GER
d82a310a,11,4,3,2,2,0,0,0,0,0,0,0,0,0,24,GER
da4d670f,145,92,20,14,8,11,0,17,13,0,1,2,1,0,24,GER
db401046,5,5,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
db4ed67b,7,7,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
db7849ca,113,70,38,2,1,1,1,15,10,4,0,0,0,1,24,GER
dbd1b101,4,2,2,0,0,0,0,0,0,0,0,0,0,0,24,GER
dbf053da,28,20,0,5,1,2,0,5,1,0,2,0,2,0,24,GER
dc62fbee,29,27,0,0,2,0,0,1,1,0,0,0,0,0,24,GER
dcfb17f4,36,30,0,3,1,2,0,6,4,0,2,0,0,0,24,GER
dd2e62da,14,12,0,0,1,1,0,1,0,0,0,1,0,0,24,GER
dd549382,73,54,0,9,5,4,1,14,12,0,1,1,0,0,24,GER
dd676a97,30,25,0,0,1,4,0,4,2,0,0,0,2,0,24,GER
dd9caa07,16,9,0,0,6,0,1,1,1,0,0,0,0,0,24,GER
de4cac2d,33,20,0,8,2,3,0,4,1,0,1,1,1,0,24,GER
de838f86,24,21,2,0,0,1,0,1,1,0,0,0,0,0,24,GER
dee3013b,10,6,4,0,0,0,0,0,0,0,0,0,0,0,24,GER
df1665d7,3,1,0,0,2,0,0,0,0,0,0,0,0,0,24,GER
dfb6490a,6,3,2,0,1,0,0,1,1,0,0,0,0,0,24,GER
e0b113a7,24,21,0,0,1,1,1,2,2,0,0,0,0,0,24,GER
e0f8151c,22,20,1,0,0,0,1,3,3,0,0,0,0,0,24,GER
e110ea4b,38,24,0,7,4,3,0,4,3,0,0,1,0,0,24,GER
e12b0b5b,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
e162b013,11,8,1,1,1,0,0,0,0,0,0,0,0,0,24,GER
e27da244,9,9,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
e280527c,62,46,6,4,5,1,0,8,7,0,0,0,1,0,24,GER
e33c06cf,16,16,0,0,0,0,0,2,2,0,0,0,0,0,24,GER
e547d3cf,19,16,0,0,0,2,1,2,2,0,0,0,0,0,24,GER
e5649a78,168,104,50,3,6,4,1,12,7,5,0,0,0,0,24,GER
e5a35ae9,31,18,2,1,6,3,1,2,0,0,0,1,1,0,24,GER
e5d85da8,41,29,1,2,3,5,1,3,2,0,0,0,1,0,24,GER
e5f76710,7,6,0,0,1,0,0,2,2,0,0,0,0,0,24,GER
e61b8aee,108,100,1,2,3,2,0,9,9,0,0,0,0,0,24,GER
e6c43eec,3,3,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
e717705a,19,13,2,0,1,1,2,0,0,0,0,0,0,0,24,GER
e75129bd,1,1,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
e79269bd,57,38,11,3,4,0,1,5,4,1,0,0,0,0,24,GER
e7f4869a,23,16,0,1,4,2,0,1,1,0,0,0,0,0,24,GER
e7fcf289,152,119,7,14,3,7,2,23,18,1,4,0,0,0,24,GER
e82900ef,28,14,1,6,7,0,0,2,2,0,0,0,0,0,24,GER
e82adcab,50,44,0,2,1,2,1,6,6,0,0,0,0,0,24,GER
e8ef59da,12,10,0,2,0,0,0,2,2,0,0,0,0,0,24,GER
e9a97974,3,2,0,1,0,0,0,0,0,0,0,0,0,0,24,GER
ea6bc03a,14,12,0,0,2,0,0,3,3,0,0,0,0,0,24,GER
eb6e14be,9,6,0,1,1,1,0,0,0,0,0,0,0,0,24,GER
ec11ecf8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
ec759ba1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
ecbe2839,25,23,0,0,2,0,0,4,4,0,0,0,0,0,24,GER
ed79b7d3,56,38,0,7,5,6,0,13,10,0,2,0,1,0,24,GER
ed98c321,3,3,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
edb2712b,30,15,10,0,2,2,1,3,1,0,0,1,1,0,24,GER
ee644761,12,11,0,0,1,0,0,1,1,0,0,0,0,0,24,GER
f1e94cd6,22,17,0,1,2,2,0,3,3,0,0,0,0,0,24,GER
f24ea523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
f256f213,4,1,3,0,0,0,0,0,0,0,0,0,0,0,24,GER
f25c8e3a,2,2,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
f26834c7,48,27,0,5,8,8,0,6,3,0,1,2,0,0,24,GER
f26dee6b,1,1,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
f27680d9,20,15,3,0,2,0,0,2,1,1,0,0,0,0,24,GER
f44e8a73,28,25,2,0,0,1,0,3,2,0,0,0,1,0,24,GER
f521b80a,28,23,1,0,1,2,1,4,3,0,0,0,0,1,24,GER
f5b281e7,41,25,6,8,1,0,1,4,3,1,0,0,0,0,24,GER
f631c17f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
f67c9d29,19,15,0,0,3,1,0,1,0,0,0,0,1,0,24,GER
f68b64fc,21,17,2,0,2,0,0,1,1,0,0,0,0,0,24,GER
f6bdc830,14,8,0,0,2,3,1,3,1,0,0,0,2,0,24,GER
f76022e7,72,56,1,6,4,4,1,7,4,0,1,1,1,0,24,GER
f761c901,8,6,0,0,1,0,1,1,0,0,0,0,0,1,24,GER
f86ad3f5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,24,GER
f86cd5df,11,9,0,0,1,1,0,2,2,0,0,0,0,0,24,GER
f972644c,28,14,5,2,5,2,0,1,0,1,0,0,0,0,24,GER
fa661778,26,23,1,2,0,0,0,3,3,0,0,0,0,0,24,GER
fb377d11,21,15,1,0,3,1,1,4,4,0,0,0,0,0,24,GER
fb6316d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
fc46aab1,67,52,7,1,3,4,0,7,5,0,0,1,1,0,24,GER
fc62fdf4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
fcb27134,38,30,1,1,3,2,1,2,1,0,0,1,0,0,24,GER
fd53759d,32,20,0,2,5,4,1,1,0,0,0,1,0,0,24,GER
fd82af8c,23,9,6,1,3,4,0,1,1,0,0,0,0,0,24,GER
fdbe14c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,GER
ff98492b,40,26,9,0,2,3,0,6,5,0,0,0,1,0,24,GER
ffa90327,4,2,0,2,0,0,0,1,1,0,0,0,0,0,24,GER
ffbbc83b,41,32,0,2,5,0,2,7,6,0,0,1,0,0,24,GER
00459419,18,16,0,0,1,1,0,3,3,0,0,0,0,0,24,ITA
00a17eba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
016ff750,50,31,15,2,1,1,0,3,2,1,0,0,0,0,24,ITA
01b8a2b2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
01c3aff5,73,58,8,2,1,3,1,9,8,0,0,1,0,0,24,ITA
01efac19,12,10,0,0,1,0,1,0,0,0,0,0,0,0,24,ITA
028e70b9,83,62,0,12,7,2,0,7,5,0,1,1,0,0,24,ITA
02caf6e0,26,23,0,0,1,2,0,5,5,0,0,0,0,0,24,ITA
032f894e,5,5,0,0,0,0,0,1,1,0,0,0,0,0,24,ITA
0375723e,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
03f946ed,30,24,0,1,3,2,0,3,1,0,1,1,0,0,24,ITA
04c4edc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
04df29a5,28,19,0,4,3,2,0,6,4,0,2,0,0,0,24,ITA
0545a08e,26,18,0,0,3,5,0,5,3,0,0,1,1,0,24,ITA
0630eb63,9,5,0,2,2,0,0,1,0,0,1,0,0,0,24,ITA
06b08c45,34,21,7,2,0,3,1,3,1,0,1,0,1,0,24,ITA
0704d719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
0821331c,7,6,0,0,1,0,0,0,0,0,0,0,0,0,24,ITA
08aa9cd1,50,32,0,3,5,8,2,7,3,0,1,0,2,1,24,ITA
08eb3b58,33,24,2,3,1,2,1,6,5,0,0,1,0,0,24,ITA
0917188a,56,33,1,8,5,7,2,6,3,0,0,0,2,1,24,ITA
0967845b,26,25,0,0,0,1,0,2,2,0,0,0,0,0,24,ITA
09899de8,6,5,1,0,0,0,0,1,1,0,0,0,0,0,24,ITA
099a2de5,12,5,1,2,1,3,0,2,0,1,0,0,1,0,24,ITA
0a447501,33,26,0,1,5,1,0,3,2,0,0,1,0,0,24,ITA
0a483542,40,30,8,0,2,0,0,3,1,2,0,0,0,0,24,ITA
0ab1f153,8,6,1,0,1,0,0,2,2,0,0,0,0,0,24,ITA
0b5a292a,40,24,13,0,0,3,0,2,2,0,0,0,0,0,24,ITA
0be276c6,9,8,0,1,0,0,0,1,1,0,0,0,0,0,24,ITA
0ccac09c,51,38,5,2,2,4,0,1,1,0,0,0,0,0,24,ITA
0cf465f2,20,13,0,1,4,1,1,1,0,0,0,0,1,0,24,ITA
0d077b88,4,3,0,0,1,0,0,0,0,0,0,0,0,0,24,ITA
0d422df7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,24,ITA
0d82903c,11,8,0,0,2,1,0,1,0,0,0,0,1,0,24,ITA
0def2376,20,15,0,0,3,1,1,3,2,0,0,1,0,0,24,ITA
0dfce079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
0fdcef0e,12,7,3,1,1,0,0,4,3,1,0,0,0,0,24,ITA
0fee6bda,12,8,1,0,1,2,0,1,0,1,0,0,0,0,24,ITA
102e2599,44,28,4,4,2,6,0,3,2,0,0,1,0,0,24,ITA
10549b49,12,7,0,1,3,1,0,3,1,0,0,1,1,0,24,ITA
1079c685,5,3,0,0,2,0,0,1,0,0,0,1,0,0,24,ITA
11d8aff0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
12806697,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
130a7a3f,27,22,2,1,1,1,0,1,1,0,0,0,0,0,24,ITA
13b9e2fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
149c5f5d,13,11,0,1,1,0,0,0,0,0,0,0,0,0,24,ITA
14aac43e,3,2,0,1,0,0,0,1,0,0,1,0,0,0,24,ITA
14b8fcdf,10,7,0,0,2,0,1,2,1,0,0,1,0,0,24,ITA
15b287da,25,16,0,4,2,2,1,0,0,0,0,0,0,0,24,ITA
15fd5593,3,3,0,0,0,0,0,1,1,0,0,0,0,0,24,ITA
16463a79,21,18,0,0,2,1,0,2,2,0,0,0,0,0,24,ITA
16657b95,62,53,0,0,7,2,0,12,7,0,0,4,1,0,24,ITA
16bb656a,9,6,1,0,2,0,0,1,0,0,0,1,0,0,24,ITA
16ceb862,47,38,0,0,8,0,1,12,8,0,0,4,0,0,24,ITA
18950a80,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
18dd3219,20,16,0,1,1,1,1,2,1,0,0,1,0,0,24,ITA
1956a64b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
19a12bed,41,32,2,2,2,1,2,3,2,0,0,1,0,0,24,ITA
1ac232b8,16,11,5,0,0,0,0,0,0,0,0,0,0,0,24,ITA
1bf33a9a,65,44,8,5,3,3,2,13,10,0,2,0,0,1,24,ITA
1cadaf34,25,16,0,3,5,0,1,1,1,0,0,0,0,0,24,ITA
1ceeae3e,15,10,3,0,0,2,0,3,2,1,0,0,0,0,24,ITA
1d45fd81,13,7,0,1,1,3,1,1,0,0,0,0,1,0,24,ITA
1d50130f,5,5,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
1dc5a029,3,2,0,0,0,0,1,0,0,0,0,0,0,0,24,ITA
1e9aa637,33,27,0,0,5,0,1,8,7,0,0,1,0,0,24,ITA
1e9bde92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
1ea5f91c,21,15,4,0,1,0,1,4,3,1,0,0,0,0,24,ITA
1fca9171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
20094685,19,15,2,0,1,0,1,1,0,1,0,0,0,0,24,ITA
204ac005,33,25,0,1,4,3,0,2,2,0,0,0,0,0,24,ITA
2054d037,12,7,0,2,2,1,0,2,1,0,0,1,0,0,24,ITA
20730eae,103,70,3,18,4,8,0,19,13,0,5,0,1,0,24,ITA
20b3a502,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
2146785a,27,25,0,0,0,1,1,5,5,0,0,0,0,0,24,ITA
217875a4,13,8,0,2,1,1,1,1,1,0,0,0,0,0,24,ITA
217c93a1,88,45,26,12,3,1,1,6,1,1,3,1,0,0,24,ITA
22051fbe,2,2,0,0,0,0,0,1,1,0,0,0,0,0,24,ITA
226008f1,13,12,0,0,0,0,1,1,1,0,0,0,0,0,24,ITA
22ae86f9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
230a2fac,100,90,0,4,5,0,1,7,7,0,0,0,0,0,24,ITA
230c3f3a,12,11,0,0,1,0,0,1,1,0,0,0,0,0,24,ITA
232b3da4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
2374aaca,52,35,0,4,10,3,0,5,4,0,0,1,0,0,24,ITA
23d73767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
2434f24a,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
244bc2c8,26,21,0,1,3,1,0,0,0,0,0,0,0,0,24,ITA
247ed022,56,44,1,4,3,3,1,5,5,0,0,0,0,0,24,ITA
24eb7ed6,13,12,1,0,0,0,0,2,2,0,0,0,0,0,24,ITA
26777636,45,30,12,3,0,0,0,5,2,2,1,0,0,0,24,ITA
26db8853,44,35,1,0,4,2,2,2,2,0,0,0,0,0,24,ITA
277da414,3,2,1,0,0,0,0,0,0,0,0,0,0,0,24,ITA
279508bf,2,0,0,0,1,1,0,0,0,0,0,0,0,0,24,ITA
28f66c2e,3,1,0,0,1,1,0,0,0,0,0,0,0,0,24,ITA
2a1beb34,46,37,5,0,1,2,1,6,6,0,0,0,0,0,24,ITA
2a6cd437,21,14,3,1,1,0,2,0,0,0,0,0,0,0,24,ITA
2a7d27c1,14,13,0,0,0,1,0,3,2,0,0,0,1,0,24,ITA
2a82aa85,54,33,14,1,2,4,0,6,2,2,0,1,1,0,24,ITA
2b8360f1,66,30,9,10,7,10,0,4,3,0,0,1,0,0,24,ITA
2b9fdeea,71,53,6,4,6,2,0,4,4,0,0,0,0,0,24,ITA
2c0f8e9e,21,18,1,1,0,0,1,6,5,1,0,0,0,0,24,ITA
2c3a6c21,7,4,0,1,1,1,0,0,0,0,0,0,0,0,24,ITA
2d22cea7,98,59,14,12,6,7,0,5,3,1,0,1,0,0,24,ITA
2d3d7c0d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
2d5f2ff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
2d9d9e42,22,15,3,2,2,0,0,0,0,0,0,0,0,0,24,ITA
2db2fd7b,3,2,0,0,0,0,1,0,0,0,0,0,0,0,24,ITA
2df7cc43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
2ead2809,21,13,0,2,3,3,0,2,0,0,2,0,0,0,24,ITA
2edcd048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
2ef7c612,72,54,2,5,2,7,2,8,8,0,0,0,0,0,24,ITA
2f067cf2,25,21,0,1,1,2,0,2,1,0,1,0,0,0,24,ITA
2f3452eb,14,12,1,0,0,1,0,1,1,0,0,0,0,0,24,ITA
2f3e911a,19,11,7,1,0,0,0,1,1,0,0,0,0,0,24,ITA
2f69d881,24,20,2,0,2,0,0,2,0,1,0,1,0,0,24,ITA
30223b33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
30297946,8,5,1,0,1,1,0,1,0,0,0,0,1,0,24,ITA
30941e96,11,10,1,0,0,0,0,1,1,0,0,0,0,0,24,ITA
31a62dc7,12,11,0,0,0,0,1,0,0,0,0,0,0,0,24,ITA
31b252fc,14,11,1,0,0,1,1,5,2,1,0,0,1,1,24,ITA
343c0d52,26,16,0,2,4,3,1,1,0,0,0,0,1,0,24,ITA
34693494,49,28,7,6,2,4,2,4,2,0,0,0,2,0,24,ITA
356c9002,116,69,30,6,10,1,0,13,8,2,1,2,0,0,24,ITA
3626daea,39,34,1,3,1,0,0,4,3,0,1,0,0,0,24,ITA
3649ece2,5,2,0,0,1,2,0,1,0,0,0,0,1,0,24,ITA
364e2d13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
366be751,13,7,5,0,1,0,0,1,1,0,0,0,0,0,24,ITA
379dc075,2,1,0,0,0,1,0,0,0,0,0,0,0,0,24,ITA
37dc1a48,20,15,1,3,1,0,0,0,0,0,0,0,0,0,24,ITA
3935e52e,20,16,0,2,1,1,0,1,1,0,0,0,0,0,24,ITA
3963c25b,8,4,0,0,1,3,0,0,0,0,0,0,0,0,24,ITA
39769cff,24,17,3,3,0,1,0,3,2,0,0,0,1,0,24,ITA
3aca6420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
3ad34015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
3b12b11f,13,12,0,0,0,1,0,2,2,0,0,0,0,0,24,ITA
3b333ac3,20,17,0,1,1,0,1,2,2,0,0,0,0,0,24,ITA
3b387cc7,25,20,0,2,0,3,0,3,1,0,1,0,1,0,24,ITA
3b61c9ec,11,5,0,3,1,2,0,0,0,0,0,0,0,0,24,ITA
3bb7af3b,7,6,0,0,0,1,0,1,1,0,0,0,0,0,24,ITA
3c6bbbab,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
3ca7254a,24,20,1,3,0,0,0,0,0,0,0,0,0,0,24,ITA
3cd3b384,45,27,13,0,1,2,2,2,2,0,0,0,0,0,24,ITA
3d13d9e4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
3d50bcdb,13,7,0,4,1,0,1,1,0,0,0,1,0,0,24,ITA
3ead85f9,10,9,0,0,1,0,0,1,1,0,0,0,0,0,24,ITA
3ec3c1c9,28,20,3,0,4,1,0,3,2,0,0,1,0,0,24,ITA
3ecc8c5f,9,8,0,0,0,0,1,1,1,0,0,0,0,0,24,ITA
3f5f38fb,7,4,0,0,3,0,0,1,0,0,0,1,0,0,24,ITA
3f7e5a98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
405f6586,41,30,0,0,8,2,1,5,2,0,0,0,2,1,24,ITA
414e1f69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
41723204,9,7,0,1,0,1,0,1,1,0,0,0,0,0,24,ITA
41bd99ea,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
41c12f75,30,26,1,0,2,0,1,2,1,0,0,0,0,1,24,ITA
41fb0f4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ITA
420c18a1,4,4,0,0,0,0,0,1,1,0,0,0,0,0,24,ITA
42eaa028,37,25,0,7,1,3,1,5,3,0,1,0,1,0,24,ITA
441197b8,15,14,1,0,0,0,0,2,2,0,0,0,0,0,24,ITA
4431aed2,37,27,0,1,6,3,0,4,2,0,0,0,2,0,24,ITA
