id,att_tackle,cmp_tackle,att_tackle_def,att_tackle_mid,att_tackle_att,cmp_drib_tackle,att_drib_tackle,uns_drib_tackle,block,block_shot,block_pass,intercept,tackle_plus_intercept,clearance,error,season,comp
f91fa277,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,23,EL
f93e6e94,5,2,3,0,2,3,6,3,1,0,1,3,8,9,0,23,EL
f99360b9,7,3,3,3,1,3,13,10,10,5,5,6,13,7,0,23,EL
f9de9c23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,EL
f9edc384,11,6,5,5,1,3,4,1,5,2,3,3,14,7,0,23,EL
fa066690,2,0,1,1,0,2,2,0,2,1,1,5,7,9,0,23,EL
fa73ccc7,17,8,8,5,4,5,11,6,7,1,6,15,32,3,0,23,EL
fa94d227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,EL
faed84db,5,2,1,3,1,3,5,2,3,1,2,0,5,10,0,23,EL
fb485406,2,1,0,1,1,2,4,2,4,0,4,0,2,0,0,23,EL
fbbb9269,6,5,5,1,0,4,4,0,3,1,2,6,12,7,0,23,EL
fc46aab1,10,6,4,4,2,7,12,5,6,1,5,5,15,2,0,23,EL
fc9b373e,3,2,1,2,0,1,2,1,1,0,1,3,6,2,0,23,EL
fce2302c,6,3,2,3,1,3,6,3,3,2,1,2,8,5,0,23,EL
fcea4f04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,EL
fd9c4805,1,0,1,0,0,1,8,7,1,0,1,1,2,0,0,23,EL
fe6e7156,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,23,EL
feb5d3ab,10,7,9,1,0,2,8,6,5,1,4,4,14,5,0,23,EL
fef20ac5,7,7,4,2,1,4,4,0,0,0,0,1,8,2,0,23,EL
ff711ca2,10,5,5,3,2,5,11,6,3,0,3,3,13,3,1,23,EL
ff74841d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,EL
ffa90327,2,0,1,1,0,2,3,1,3,0,3,1,3,3,0,23,EL
fffea3e5,3,3,1,1,1,1,4,3,1,0,1,0,3,0,0,23,EL
004d185e,33,21,18,13,2,15,36,21,23,3,20,25,58,28,0,23,SPA
0076ab7f,43,33,22,18,3,20,33,13,39,29,10,34,77,102,1,23,SPA
00b28772,41,30,17,18,6,19,32,13,36,14,22,34,75,27,0,23,SPA
00eba9c9,15,9,7,8,0,5,8,3,2,0,2,5,20,2,0,23,SPA
0107757e,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,SPA
014aa7bd,27,15,13,11,3,15,25,10,16,4,12,13,40,15,0,23,SPA
01a49bd2,19,11,11,5,3,10,12,2,14,5,9,13,32,30,1,23,SPA
01eb744d,12,6,6,3,3,5,16,11,17,0,17,10,22,6,1,23,SPA
02319ad7,13,10,4,5,4,7,22,15,7,2,5,3,16,6,0,23,SPA
02c15616,32,15,16,10,6,17,30,13,26,2,24,17,49,19,0,23,SPA
02d2c436,33,21,25,7,1,22,36,14,31,24,7,31,64,145,0,23,SPA
02ef8778,3,2,0,1,2,2,6,4,4,0,4,0,3,6,0,23,SPA
03049c8c,15,8,7,5,3,7,13,6,8,2,6,11,26,8,0,23,SPA
036bba5f,43,31,24,18,1,19,54,35,23,8,15,19,62,37,0,23,SPA
04965583,11,5,6,3,2,4,22,18,21,2,19,15,26,14,0,23,SPA
04e17fd5,16,8,3,7,6,4,14,10,6,2,4,4,20,16,0,23,SPA
04e531b6,2,1,0,1,1,2,4,2,1,0,1,2,4,1,0,23,SPA
05439de2,15,11,8,4,3,9,15,6,18,9,9,14,29,37,1,23,SPA
056269d7,37,21,27,9,1,25,32,7,10,4,6,12,49,25,0,23,SPA
05e19d6a,15,9,6,6,3,8,18,10,10,2,8,12,27,11,2,23,SPA
068f4dec,3,3,3,0,0,1,5,4,2,0,2,0,3,3,0,23,SPA
06efa9dc,27,16,19,6,2,12,22,10,22,6,16,14,41,41,0,23,SPA
070a3904,69,38,12,43,14,29,73,44,34,2,32,24,93,23,0,23,SPA
075fe5a3,28,18,20,8,0,15,32,17,34,22,12,29,57,124,1,23,SPA
0959c2a2,31,20,14,11,6,13,26,13,31,4,27,17,48,15,0,23,SPA
0a0cc13c,6,4,0,4,2,3,6,3,6,0,6,0,6,4,0,23,SPA
0a69de7b,1,1,1,0,0,0,0,0,4,3,1,5,6,23,0,23,SPA
0abc51f2,9,7,7,2,0,4,7,3,10,8,2,6,15,44,0,23,SPA
0ae4e09a,11,6,5,5,1,2,13,11,11,0,11,3,14,14,0,23,SPA
0b2c8585,18,12,8,9,1,8,18,10,10,3,7,8,26,6,0,23,SPA
0ba976e4,16,9,8,4,4,5,18,13,19,0,19,5,21,6,0,23,SPA
0bc4e720,4,1,1,2,1,1,6,5,2,0,2,1,5,3,0,23,SPA
0cadc46d,12,7,4,7,1,3,13,10,19,7,12,12,24,73,0,23,SPA
0d9b2d31,39,22,15,17,7,13,45,32,27,0,27,13,52,8,1,23,SPA
0da6a13e,28,20,11,14,3,17,40,23,21,2,19,6,34,14,0,23,SPA
0e4fef6e,48,32,28,15,5,18,42,24,24,3,21,42,90,64,1,23,SPA
0e5ddc7c,2,1,1,1,0,1,2,1,0,0,0,1,3,0,0,23,SPA
0f26ffd7,53,28,35,16,2,26,36,10,38,17,21,44,97,111,2,23,SPA
10072610,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,23,SPA
106c142c,13,8,9,1,3,6,11,5,4,0,4,1,14,8,0,23,SPA
112521d1,5,1,5,0,0,4,7,3,1,1,0,5,10,3,0,23,SPA
114bbdee,27,20,23,3,1,17,30,13,21,13,8,23,50,77,0,23,SPA
11b9265b,23,12,10,10,3,11,24,13,12,1,11,23,46,26,0,23,SPA
11fd2b75,53,26,32,19,2,31,64,33,51,19,32,45,98,54,1,23,SPA
129af0db,16,11,4,8,4,3,8,5,11,3,8,0,16,23,0,23,SPA
12c50af5,26,20,12,12,2,13,45,32,11,1,10,5,31,4,0,23,SPA
130a7a3f,21,12,8,9,4,8,40,32,21,2,19,9,30,2,0,23,SPA
132ac341,21,15,17,4,0,12,25,13,34,21,13,28,49,96,1,23,SPA
133faa84,2,2,1,1,0,1,1,0,3,3,0,6,8,14,0,23,SPA
139560df,3,2,3,0,0,1,2,1,1,0,1,1,4,6,0,23,SPA
13e0eb29,2,2,0,2,0,1,2,1,3,0,3,0,2,1,1,23,SPA
14d5b7ac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,SPA
1545cf15,19,11,16,3,0,11,27,16,12,2,10,7,26,23,1,23,SPA
15937e17,35,23,24,10,1,17,33,16,23,8,15,29,64,76,1,23,SPA
15d0c248,34,23,23,11,0,18,34,16,43,24,19,28,62,106,0,23,SPA
162efffd,35,21,11,18,6,18,35,17,20,3,17,8,43,7,0,23,SPA
1633fc8a,19,11,10,9,0,11,17,6,12,9,3,10,29,60,1,23,SPA
1657f448,16,9,10,4,2,9,26,17,8,1,7,2,18,10,1,23,SPA
16aa3654,44,26,18,16,10,16,38,22,29,1,28,9,53,4,0,23,SPA
16e9d0ea,29,22,19,10,0,18,36,18,17,4,13,17,46,39,0,23,SPA
175ece4c,1,0,0,1,0,0,3,3,2,1,1,3,4,8,0,23,SPA
18017beb,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,SPA
1840e36d,1,0,1,0,0,1,1,0,0,0,0,3,4,7,1,23,SPA
184fe4b2,3,1,1,0,2,0,0,0,2,0,2,0,3,1,0,23,SPA
18abe173,51,36,33,17,1,16,28,12,26,14,12,31,82,150,0,23,SPA
18b896d6,18,16,12,5,1,14,23,9,23,13,10,19,37,74,0,23,SPA
192c89a6,5,2,2,1,2,2,5,3,2,1,1,2,7,1,0,23,SPA
1944818c,25,18,11,11,3,12,20,8,7,2,5,5,30,10,0,23,SPA
19709006,32,25,12,15,5,13,28,15,16,2,14,24,56,15,0,23,SPA
19b776e9,55,37,29,17,9,23,56,33,33,3,30,24,79,20,1,23,SPA
19c36442,48,30,21,18,9,19,44,25,13,1,12,32,80,25,1,23,SPA
19cae58d,47,31,7,30,10,21,55,34,32,5,27,18,65,22,0,23,SPA
1bacc518,46,26,16,21,9,17,41,24,11,1,10,35,81,22,1,23,SPA
1bda5842,28,21,14,10,4,18,42,24,23,3,20,17,45,20,1,23,SPA
1c2c55fc,10,5,8,2,0,4,8,4,8,6,2,10,20,33,0,23,SPA
1cb49278,20,15,9,11,0,10,16,6,14,12,2,21,41,47,0,23,SPA
1d1691ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
1e465e70,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,SPA
1f079188,32,18,10,18,4,20,41,21,23,8,15,17,49,31,0,23,SPA
1fc474ae,16,8,11,2,3,9,22,13,8,2,6,7,23,22,0,23,SPA
1fda2b14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
1fe67e86,4,4,1,2,1,4,4,0,0,0,0,1,5,2,0,23,SPA
200e89e1,21,15,15,6,0,12,28,16,15,1,14,5,26,7,0,23,SPA
211589b8,1,0,0,1,0,0,0,0,2,0,2,0,1,0,0,23,SPA
220c11f1,13,6,2,7,4,5,14,9,10,0,10,2,15,5,0,23,SPA
22721b88,3,2,3,0,0,1,3,2,3,0,3,4,7,7,0,23,SPA
228b0d9d,38,23,17,17,4,22,47,25,26,5,21,9,47,38,0,23,SPA
23610943,69,43,38,18,13,39,91,52,38,7,31,18,87,63,1,23,SPA
237a3851,67,33,30,32,5,25,68,43,26,7,19,20,87,28,0,23,SPA
240d3a0b,46,27,17,25,4,29,47,18,21,6,15,19,65,21,1,23,SPA
2475cf9b,29,16,18,9,2,14,23,9,20,7,13,15,44,53,0,23,SPA
253a06b9,8,5,2,4,2,6,23,17,12,1,11,8,16,16,0,23,SPA
2683eda7,20,11,12,5,3,12,28,16,12,2,10,10,30,14,0,23,SPA
274ab13c,29,14,23,4,2,13,27,14,32,25,7,28,57,159,1,23,SPA
2784f898,46,32,25,18,3,26,33,7,67,39,28,42,88,104,2,23,SPA
283c7121,34,20,16,15,3,13,23,10,7,0,7,12,46,20,0,23,SPA
28e957d7,17,9,10,7,0,10,18,8,19,12,7,14,31,101,0,23,SPA
2946f9a1,24,16,17,5,2,12,29,17,11,6,5,18,42,37,0,23,SPA
29d0f2ac,48,34,31,13,4,29,47,18,32,8,24,15,63,60,0,23,SPA
2a0c8ba4,32,17,13,17,2,16,38,22,14,7,7,16,48,14,2,23,SPA
2a295d33,66,43,17,37,12,26,72,46,34,0,34,18,84,16,0,23,SPA
2ae30661,4,2,2,1,1,3,5,2,2,0,2,1,5,2,0,23,SPA
2bea832e,5,4,2,0,3,1,1,0,3,1,2,1,6,8,0,23,SPA
2bed3eab,24,16,16,5,3,9,20,11,23,10,13,19,43,36,1,23,SPA
2bef2bca,26,18,12,13,1,6,9,3,15,7,8,12,38,41,1,23,SPA
2c56a792,27,15,11,13,3,9,25,16,21,7,14,19,46,16,0,23,SPA
2dce876a,29,20,12,9,8,15,32,17,24,8,16,15,44,26,1,23,SPA
2dd7e29d,4,2,2,2,0,2,3,1,2,0,2,1,5,0,0,23,SPA
2e3995cd,18,15,12,5,1,8,21,13,13,0,13,3,21,3,0,23,SPA
2f456b86,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,SPA
2fa2a875,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,23,SPA
2fbe6af0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
30061f53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
3061e1ec,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,SPA
31f5b89b,16,9,13,3,0,13,20,7,2,2,0,12,28,17,1,23,SPA
32974271,21,14,6,11,4,5,16,11,11,0,11,5,26,14,0,23,SPA
335039a2,31,20,18,8,5,14,41,27,18,3,15,9,40,19,1,23,SPA
3353737a,7,5,5,2,0,5,7,2,3,0,3,2,9,4,0,23,SPA
335fa267,22,15,12,6,4,7,18,11,15,7,8,11,33,16,0,23,SPA
3376a776,11,5,8,3,0,4,5,1,12,5,7,10,21,24,0,23,SPA
33a61a52,75,51,55,16,4,31,50,19,29,7,22,28,103,94,1,23,SPA
3409de86,23,12,10,7,6,9,17,8,7,0,7,5,28,2,1,23,SPA
3423f250,29,19,10,7,12,11,31,20,33,1,32,14,43,11,1,23,SPA
34269bdf,47,25,21,21,5,18,37,19,29,11,18,19,66,37,0,23,SPA
34e393f2,115,75,59,50,6,54,101,47,58,14,44,42,157,76,1,23,SPA
3521abfe,1,1,0,1,0,1,2,1,1,1,0,0,1,7,0,23,SPA
35440884,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,23,SPA
35a6e5c7,43,19,14,25,4,16,52,36,30,3,27,21,64,6,0,23,SPA
35d4f151,30,15,18,9,3,20,29,9,14,4,10,18,48,18,0,23,SPA
35f6db55,32,20,13,16,3,13,33,20,17,2,15,19,51,12,0,23,SPA
360d70f8,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,23,SPA
3701906c,29,13,7,17,5,12,35,23,19,2,17,8,37,24,0,23,SPA
374d5158,26,15,12,14,0,15,29,14,25,7,18,19,45,38,0,23,SPA
374ee424,1,1,1,0,0,1,3,2,0,0,0,0,1,17,3,23,SPA
379dc075,2,1,1,1,0,0,4,4,8,0,8,1,3,7,0,23,SPA
37e103f8,15,12,2,6,7,7,17,10,11,1,10,2,17,7,1,23,SPA
37f1cf47,1,1,1,0,0,1,5,4,5,0,5,0,1,2,0,23,SPA
37f827ec,33,13,23,10,0,15,24,9,22,15,7,17,50,63,1,23,SPA
381dbcfc,1,1,0,1,0,1,1,0,4,2,2,3,4,8,0,23,SPA
3828f130,16,13,7,4,5,9,20,11,8,1,7,11,27,9,0,23,SPA
38699c72,6,4,1,4,1,1,7,6,12,1,11,3,9,17,0,23,SPA
38b0cf42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,SPA
3902e91b,32,16,9,18,5,11,39,28,23,2,21,7,39,19,1,23,SPA
39352da2,22,14,10,7,5,12,17,5,7,0,7,11,33,6,0,23,SPA
3a9c4b7b,27,14,16,6,5,17,32,15,17,4,13,19,46,33,1,23,SPA
3aa4a3be,2,2,0,1,1,0,0,0,0,0,0,0,2,1,0,23,SPA
3aa74860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
3c16d927,37,19,17,17,3,27,53,26,30,5,25,26,63,45,1,23,SPA
3ca6106c,10,6,6,3,1,3,11,8,5,0,5,4,14,3,0,23,SPA
3cefcaef,21,12,14,6,1,12,20,8,7,2,5,14,35,16,0,23,SPA
3d79a68c,1,1,1,0,0,0,3,3,0,0,0,0,1,1,0,23,SPA
3d7e48ce,32,21,19,9,4,17,37,20,18,3,15,5,37,12,1,23,SPA
3d99999d,4,4,1,2,1,1,2,1,2,0,2,0,4,1,0,23,SPA
3e42f707,34,20,22,12,0,19,22,3,28,13,15,45,79,151,0,23,SPA
3e93f8cf,11,8,4,6,1,5,18,13,9,3,6,6,17,15,0,23,SPA
3ecc11d8,34,23,26,7,1,24,31,7,23,13,10,48,82,101,0,23,SPA
3ee0dd59,59,33,23,30,6,24,45,21,44,17,27,37,96,55,4,23,SPA
3f034750,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,23,SPA
3f10bd22,19,12,8,3,8,11,22,11,18,7,11,22,41,52,1,23,SPA
3f79a1c8,36,24,15,20,1,15,29,14,18,4,14,17,53,26,1,23,SPA
3fc45c73,18,8,11,7,0,6,9,3,17,11,6,18,36,55,0,23,SPA
405f267a,13,8,5,5,3,2,8,6,0,0,0,2,15,2,0,23,SPA
4112ace5,3,1,0,3,0,1,6,5,5,0,5,1,4,1,0,23,SPA
41b3069f,46,29,27,15,4,21,34,13,31,13,18,13,59,52,0,23,SPA
41f32541,34,23,14,17,3,18,30,12,21,10,11,24,58,29,0,23,SPA
41fb0f4e,3,2,2,1,0,1,3,2,5,0,5,3,6,1,0,23,SPA
4242011c,6,2,2,4,0,3,9,6,17,10,7,12,18,70,2,23,SPA
436a9dd0,18,10,8,7,3,6,18,12,12,3,9,11,29,12,0,23,SPA
44150beb,16,10,10,6,0,6,10,4,9,6,3,12,28,37,1,23,SPA
44330c36,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,23,SPA
44e07fac,12,9,2,7,3,4,11,7,8,3,5,1,13,19,0,23,SPA
44e8521b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,SPA
455c26a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
45736cec,19,10,3,10,6,8,15,7,12,2,10,9,28,6,1,23,SPA
45af8a54,16,10,8,6,2,8,19,11,8,3,5,5,21,4,0,23,SPA
45d96179,0,14,0,0,0,0,0,0,0,0,0,19,0,0,0,23,SPA
45e17712,31,19,17,8,6,20,28,8,19,3,16,14,45,40,0,23,SPA
4601e194,25,18,13,11,1,12,28,16,12,5,7,11,36,23,0,23,SPA
4737cebe,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,23,SPA
475a738b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
47c609d5,4,3,2,1,1,0,3,3,6,1,5,1,5,23,0,23,SPA
485e4939,1,1,1,0,0,1,1,0,2,0,2,0,1,0,0,23,SPA
4958bfb2,32,18,15,12,5,18,35,17,24,6,18,15,47,49,0,23,SPA
49a6ecbb,2,1,1,0,1,1,1,0,0,0,0,0,2,1,0,23,SPA
49d028db,28,19,18,7,3,14,27,13,12,9,3,21,49,120,0,23,SPA
49dbab27,45,30,11,23,11,24,66,42,42,3,39,17,62,30,0,23,SPA
4a478107,7,6,1,2,4,5,17,12,12,1,11,2,9,2,0,23,SPA
4a5f2032,0,0,0,0,0,0,0,0,4,2,2,1,1,6,0,23,SPA
4a633cfe,23,13,13,8,2,12,17,5,23,14,9,19,42,60,2,23,SPA
4ac7608e,12,7,9,3,0,7,11,4,14,12,2,7,19,50,1,23,SPA
4accb7e0,29,20,12,10,7,12,23,11,14,2,12,12,41,9,0,23,SPA
4acd733a,12,6,4,6,2,5,9,4,8,1,7,10,22,9,1,23,SPA
4b511457,70,38,36,26,8,26,51,25,48,10,38,37,107,54,0,23,SPA
4bd414c1,25,17,17,6,2,14,18,4,17,13,4,14,39,111,0,23,SPA
4c2e9442,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,SPA
4c3a6744,17,14,7,4,6,6,12,6,4,0,4,7,24,4,0,23,SPA
4c5b14d2,3,3,2,1,0,1,3,2,7,2,5,4,7,5,0,23,SPA
4cee5954,24,14,12,10,2,17,26,9,20,8,12,14,38,34,0,23,SPA
4d1666ff,37,23,18,13,6,21,31,10,24,9,15,19,56,61,3,23,SPA
4d224fe8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,SPA
4dbd0916,30,18,10,13,7,10,28,18,12,3,9,7,37,12,0,23,SPA
4e219ad2,16,10,5,7,4,10,22,12,7,1,6,2,18,3,0,23,SPA
4f255115,64,40,23,36,5,23,38,15,20,6,14,49,113,50,0,23,SPA
5083a734,26,9,9,14,3,6,15,9,14,1,13,4,30,12,0,23,SPA
50cbc806,4,3,0,3,1,2,4,2,0,0,0,2,6,4,0,23,SPA
5132b92c,39,18,23,10,6,12,20,8,12,2,10,15,54,24,0,23,SPA
518f2234,30,17,9,15,6,15,45,30,15,3,12,7,37,16,0,23,SPA
51a3c4c8,3,2,1,2,0,2,4,2,2,2,0,0,3,7,0,23,SPA
527f063d,7,4,3,3,1,3,15,12,10,3,7,2,9,11,0,23,SPA
532e1e4f,43,25,25,13,5,23,36,13,36,27,9,13,56,146,3,23,SPA
540ec57b,62,38,25,20,17,21,56,35,41,4,37,15,77,36,0,23,SPA
5487adcd,11,9,5,6,0,3,7,4,13,5,8,9,20,36,2,23,SPA
5496cc91,2,0,2,0,0,0,0,0,2,0,2,0,2,0,0,23,SPA
54bcdeb0,66,35,31,24,11,23,70,47,40,0,40,12,78,10,1,23,SPA
55126f3b,55,38,23,25,7,28,72,44,35,13,22,20,75,19,0,23,SPA
555f3a0b,22,15,14,6,2,9,30,21,19,9,10,19,41,85,1,23,SPA
55634fb8,5,5,5,0,0,3,7,4,18,10,8,11,16,28,0,23,SPA
56545648,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,23,SPA
56bcaaa0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,23,SPA
5757adc3,2,1,1,0,1,1,1,0,1,0,1,0,2,0,0,23,SPA
57be54ec,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,SPA
5853ac44,20,15,10,9,1,8,11,3,8,5,3,16,36,44,3,23,SPA
58a9a4d9,39,23,12,13,14,18,59,41,26,5,21,10,49,10,0,23,SPA
58ad9383,0,0,0,0,0,0,2,2,0,0,0,0,0,16,1,23,SPA
58afe001,14,6,9,4,1,3,17,14,17,5,12,14,28,19,0,23,SPA
592f3158,92,51,29,50,13,46,121,75,60,9,51,44,136,30,0,23,SPA
59b7d823,24,17,20,4,0,12,19,7,16,2,14,13,37,31,1,23,SPA
5a626448,26,17,9,14,3,15,32,17,15,3,12,10,36,5,1,23,SPA
5ab0ea87,58,26,24,26,8,29,51,22,32,6,26,27,85,36,2,23,SPA
5acc4a10,21,12,6,13,2,10,18,8,12,5,7,19,40,20,1,23,SPA
5ae499d0,71,44,24,41,6,38,82,44,39,3,36,32,103,17,0,23,SPA
5b28b2f6,25,20,20,5,0,14,27,13,8,0,8,7,32,15,1,23,SPA
5b93209a,5,3,2,2,1,3,3,0,2,0,2,3,8,5,0,23,SPA
5c4dc0ff,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,23,SPA
5c7845f6,35,18,28,7,0,25,35,10,23,17,6,21,56,93,0,23,SPA
5c96b017,20,11,12,4,4,7,24,17,14,1,13,12,32,13,0,23,SPA
5ca20b7a,15,8,10,4,1,7,10,3,4,2,2,11,26,22,0,23,SPA
5ccc9672,42,30,22,16,4,24,41,17,25,3,22,12,54,17,1,23,SPA
5ce0b5ba,36,18,10,22,4,16,44,28,27,8,19,18,54,20,0,23,SPA
5cec2487,13,8,9,4,0,10,12,2,6,1,5,9,22,14,1,23,SPA
5d133e96,3,3,2,1,0,1,1,0,2,0,2,1,4,3,0,23,SPA
5db04597,75,46,54,16,5,45,78,33,38,11,27,26,101,76,0,23,SPA
5dcf3e90,2,0,2,0,0,1,1,0,1,0,1,0,2,9,3,23,SPA
5dfc6ad5,36,22,22,11,3,17,31,14,20,11,9,23,59,76,0,23,SPA
5e1028e5,76,46,29,36,11,33,66,33,33,1,32,36,112,16,0,23,SPA
5e95c000,20,11,9,9,2,7,14,7,14,7,7,14,34,23,1,23,SPA
5eebbfdf,6,2,3,3,0,2,4,2,2,0,2,1,7,0,0,23,SPA
5f21b94c,2,2,2,0,0,2,5,3,1,1,0,0,2,1,0,23,SPA
5fa714d5,18,9,14,3,1,7,10,3,7,2,5,7,25,10,0,23,SPA
6025fab1,19,9,6,6,7,10,25,15,15,5,10,10,29,7,0,23,SPA
60359288,43,26,27,15,1,17,26,9,32,22,10,46,89,116,0,23,SPA
608f2092,19,12,14,4,1,7,12,5,11,5,6,8,27,19,1,23,SPA
6091cf45,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,23,SPA
60abea75,37,20,17,18,2,19,37,18,26,6,20,13,50,37,0,23,SPA
625c144a,0,0,0,0,0,0,0,0,1,0,1,1,1,6,2,23,SPA
6265208f,13,11,3,4,6,4,17,13,25,4,21,8,21,43,0,23,SPA
62a583ee,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,23,SPA
636eae97,31,21,11,14,6,14,32,18,8,0,8,8,39,3,0,23,SPA
63b0ca6b,5,4,1,2,2,2,2,0,4,1,3,0,5,8,0,23,SPA
63c5e56b,6,4,2,1,3,1,5,4,8,0,8,2,8,8,0,23,SPA
63d17038,0,0,0,0,0,0,1,1,0,0,0,1,1,9,5,23,SPA
63f04c6c,35,26,20,10,5,19,29,10,19,1,18,18,53,31,0,23,SPA
64035864,2,2,0,2,0,2,3,1,0,0,0,1,3,0,0,23,SPA
647d39d2,4,2,4,0,0,4,9,5,5,3,2,1,5,9,0,23,SPA
64ba07c0,17,9,12,4,1,5,11,6,5,2,3,9,26,11,0,23,SPA
64e8ed6d,9,4,7,2,0,5,31,26,18,0,18,3,12,10,0,23,SPA
65154df0,20,8,8,8,4,9,35,26,16,0,16,11,31,5,0,23,SPA
66116290,4,4,1,3,0,1,8,7,5,1,4,2,6,10,0,23,SPA
661e2822,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,SPA
6652cf96,63,37,38,16,9,32,61,29,51,18,33,31,94,55,1,23,SPA
686cbe7d,1,1,0,0,1,0,2,2,4,0,4,0,1,3,0,23,SPA
688b96e3,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,23,SPA
697295b1,37,20,30,7,0,18,29,11,25,14,11,33,70,95,0,23,SPA
69cbc8b6,46,24,34,12,0,28,43,15,37,23,14,43,89,114,2,23,SPA
6a8a7af8,99,66,41,45,13,33,59,26,31,14,17,48,147,50,1,23,SPA
6a99e0b1,22,16,5,14,3,9,24,15,18,3,15,7,29,34,0,23,SPA
6b21b7b5,12,10,7,3,2,2,8,6,6,0,6,5,17,4,0,23,SPA
6b5ea2f4,24,20,6,12,6,11,24,13,23,2,21,4,28,8,0,23,SPA
6c4776b1,3,2,3,0,0,3,7,4,1,0,1,2,5,23,3,23,SPA
6c7762c3,73,48,49,22,2,41,57,16,32,11,21,20,93,68,0,23,SPA
6c811eb7,18,10,7,5,6,5,34,29,19,1,18,4,22,18,0,23,SPA
6ce1f46f,51,32,16,33,2,23,69,46,23,4,19,24,75,11,0,23,SPA
6db116ec,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,23,SPA
6e4df551,6,4,3,3,0,2,10,8,8,1,7,4,10,5,0,23,SPA
6eaed4eb,28,17,19,8,1,17,25,8,24,16,8,15,43,123,0,23,SPA
6f4c734d,16,7,12,3,1,10,16,6,3,1,2,5,21,9,0,23,SPA
6f51e382,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,23,SPA
6f5f82c0,41,25,23,9,9,26,43,17,21,2,19,17,58,23,0,23,SPA
70107d4d,20,14,8,8,4,10,27,17,14,1,13,8,28,4,0,23,SPA
70d74ece,9,5,2,4,3,2,11,9,11,0,11,2,11,5,0,23,SPA
70f8e0bd,42,23,18,22,2,21,46,25,31,8,23,21,63,14,0,23,SPA
7106f0a0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,SPA
7111d552,30,21,10,12,8,14,39,25,24,1,23,6,36,1,0,23,SPA
7155e3e1,37,22,13,21,3,16,33,17,21,5,16,22,59,10,0,23,SPA
7226539b,84,54,53,23,8,55,96,41,49,8,41,44,128,66,0,23,SPA
72a84002,27,19,19,8,0,18,29,11,24,15,9,13,40,70,1,23,SPA
733aab44,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,23,SPA
73683fa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,SPA
7460ca0d,71,40,32,23,16,30,75,45,40,12,28,29,100,31,2,23,SPA
75645f0e,8,4,3,3,2,2,13,11,9,1,8,1,9,17,0,23,SPA
759d8dd7,9,8,7,1,1,6,21,15,11,1,10,2,11,15,1,23,SPA
76c2a023,61,31,35,20,6,29,61,32,29,7,22,37,98,64,4,23,SPA
79f2a5f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SPA
7b5ab7f2,22,11,11,7,4,10,23,13,10,0,10,8,30,10,0,23,SPA
7b9c2d84,68,48,32,21,15,24,64,40,24,5,19,17,85,25,0,23,SPA
