id,live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp
1265a93a,1785,235,22,0,17,144,180,33,15,14,0,8,34,21,ENG
132a82f1,1649,89,41,1,12,2,48,0,0,0,0,2,8,21,ENG
1544f145,227,2,1,0,0,8,0,0,0,0,0,0,4,21,ENG
1566e437,35,0,0,0,0,1,0,0,0,0,0,0,1,21,ENG
1598599e,966,9,8,0,1,1,1,0,0,0,0,1,9,21,ENG
15ea812b,1229,41,36,0,25,6,5,0,0,0,0,9,8,21,ENG
15f3ec41,625,32,2,1,12,58,23,7,2,3,0,2,13,21,ENG
16ceb862,217,6,0,0,0,2,2,0,0,0,0,0,7,21,ENG
17370b95,78,6,1,0,0,5,5,0,0,0,0,1,6,21,ENG
17695062,735,10,5,1,0,17,2,0,0,0,0,1,20,21,ENG
178ae8f8,443,2,0,1,2,18,1,0,0,0,0,4,18,21,ENG
17acc2ed,38,9,2,0,1,0,0,0,0,0,0,0,0,21,ENG
17d4507a,1238,206,11,0,9,64,195,0,0,0,0,15,31,21,ENG
1880614f,121,8,5,0,0,16,2,1,1,0,0,1,6,21,ENG
18b896d6,1498,30,28,0,13,3,2,0,0,0,0,6,11,21,ENG
18b999f4,41,2,2,0,0,7,0,0,0,0,0,0,2,21,ENG
18e96f64,805,34,23,0,7,1,11,0,0,0,0,3,5,21,ENG
1900032e,1734,36,33,0,16,5,2,0,0,0,0,5,7,21,ENG
1961b2aa,887,14,8,2,16,23,2,3,2,0,0,7,11,21,ENG
197640fd,1361,178,10,0,1,46,168,0,0,0,0,6,30,21,ENG
19f4d211,4,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
1a4ef233,453,38,2,0,0,1,36,0,0,0,0,2,8,21,ENG
1a7fcf39,1410,255,29,1,7,62,226,0,0,0,0,5,44,21,ENG
1aa84968,1071,80,10,0,4,25,69,0,0,0,0,2,16,21,ENG
1ae30132,119,41,0,0,0,10,41,0,0,0,0,2,5,21,ENG
1b84dbe1,1373,355,64,0,8,215,247,44,23,17,1,8,52,21,ENG
1bf33a9a,693,11,2,1,1,35,7,1,0,1,0,1,16,21,ENG
1c7012b8,1539,18,16,1,24,30,1,0,0,0,0,4,26,21,ENG
1cb49278,1117,29,24,1,4,0,5,0,0,0,0,3,5,21,ENG
1d042188,798,120,23,0,17,11,97,0,0,0,0,6,19,21,ENG
1ecb65be,428,3,0,1,0,29,2,1,0,0,0,2,13,21,ENG
1ef37668,481,123,6,0,4,19,113,4,4,0,0,2,14,21,ENG
1f9a3a04,44,1,1,0,0,1,0,0,0,0,0,0,1,21,ENG
1fb1c435,579,6,0,6,8,22,4,0,0,0,0,1,18,21,ENG
1fdfd6da,153,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG
21166ff4,1370,52,21,0,16,10,31,0,0,0,0,1,7,21,ENG
21945a9e,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
21a66f6a,926,32,12,6,22,38,12,0,0,0,0,7,31,21,ENG
2389cdc2,1055,261,34,0,9,81,227,0,0,0,0,4,16,21,ENG
246d153b,1486,282,28,0,13,52,254,0,0,0,0,1,34,21,ENG
254147d4,386,19,3,0,1,9,14,0,0,0,0,2,20,21,ENG
25b82f9a,3,0,0,0,0,1,0,0,0,0,0,0,0,21,ENG
2628fd2b,888,292,65,0,2,0,0,0,0,0,0,2,0,21,ENG
2691c772,310,2,1,0,3,8,0,0,0,0,0,3,11,21,ENG
26f6dca8,364,10,4,0,0,3,1,1,1,0,0,1,6,21,ENG
27c01749,89,5,0,0,0,2,0,0,0,0,0,0,1,21,ENG
282679b4,1469,70,42,1,7,63,9,19,4,10,0,6,33,21,ENG
282f75f3,2153,83,71,0,22,1,12,0,0,0,0,4,4,21,ENG
289601e6,1139,243,9,0,2,101,234,0,0,0,0,3,36,21,ENG
28b40c9c,467,1,1,0,6,0,0,0,0,0,0,0,1,21,ENG
28d596a0,193,53,7,0,0,0,0,0,0,0,0,0,0,21,ENG
2928dca2,1799,62,56,0,14,0,4,0,0,0,0,4,7,21,ENG
29733c72,283,16,5,2,3,13,0,8,2,5,1,1,7,21,ENG
2973d8ff,160,14,1,0,0,5,2,0,0,0,0,0,9,21,ENG
2acd49b9,758,52,12,0,7,9,40,0,0,0,0,1,10,21,ENG
2b16cb1a,430,13,0,4,2,21,5,0,0,0,0,1,11,21,ENG
2b471f99,878,17,13,1,6,4,4,0,0,0,0,2,8,21,ENG
2b622f01,577,22,5,1,1,26,4,10,6,3,0,3,25,21,ENG
2b91cf8e,786,21,4,0,0,0,17,0,0,0,0,1,4,21,ENG
2baec6ce,260,9,3,0,1,0,6,0,0,0,0,1,2,21,ENG
2bd83368,25,2,1,0,0,1,1,0,0,0,0,0,0,21,ENG
2bed3eab,337,4,2,1,1,0,2,0,0,0,0,1,0,21,ENG
2ce2508a,1237,99,66,2,10,38,4,23,10,9,2,5,16,21,ENG
2d61d13a,576,10,8,0,2,0,2,0,0,0,0,2,1,21,ENG
2e4f5f03,2774,521,81,2,22,294,321,119,22,78,0,8,51,21,ENG
2f7acede,666,17,15,0,3,2,0,0,0,0,0,0,7,21,ENG
2f90f6b8,863,67,13,1,3,34,39,13,5,6,0,4,24,21,ENG
2f965a72,663,348,97,0,0,0,0,0,0,0,0,3,0,21,ENG
2fba6108,54,1,0,0,1,2,0,0,0,0,0,0,2,21,ENG
30040f5d,29,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG
30e81a88,212,11,0,2,3,16,0,0,0,0,0,2,6,21,ENG
312626c1,77,2,1,0,0,1,1,0,0,0,0,0,2,21,ENG
31c69ef1,2665,52,46,1,5,2,2,0,0,0,0,5,10,21,ENG
321a71a7,83,2,2,0,4,0,0,0,0,0,0,0,0,21,ENG
3233eefd,196,13,9,0,2,1,4,0,0,0,0,0,2,21,ENG
32f60ed8,229,7,3,0,2,11,3,1,0,1,0,0,4,21,ENG
3312f911,420,13,4,0,2,30,5,0,0,0,0,3,13,21,ENG
3353737a,1245,197,15,0,9,62,180,2,1,0,0,3,37,21,ENG
33887998,812,213,34,0,2,0,0,0,0,0,0,2,0,21,ENG
3423f250,904,154,43,0,9,165,17,93,45,35,1,6,33,21,ENG
3515d404,2361,342,130,1,17,251,18,166,79,79,5,9,25,21,ENG
35e413f1,1737,74,32,1,18,22,42,0,0,0,0,1,18,21,ENG
3626f7d9,463,22,22,1,9,3,0,0,0,0,0,3,4,21,ENG
36c2ca73,801,270,99,0,7,0,0,0,0,0,0,9,1,21,ENG
3727dd3c,1345,150,88,1,48,94,0,48,16,12,12,4,21,21,ENG
383e68b1,8,0,0,0,0,1,0,0,0,0,0,0,1,21,ENG
38c7feef,138,3,0,0,1,8,2,0,0,0,0,2,10,21,ENG
38ceb24a,1019,68,22,0,14,83,6,34,9,17,1,7,35,21,ENG
3925dbd6,364,22,1,2,1,4,4,1,0,0,0,2,11,21,ENG
3935e52e,62,4,1,0,0,1,3,0,0,0,0,1,2,21,ENG
394854c4,954,197,5,1,1,62,192,0,0,0,0,2,47,21,ENG
3a24769f,712,108,21,0,5,61,6,56,23,9,7,2,11,21,ENG
3a949a25,272,166,44,0,4,0,0,0,0,0,0,0,1,21,ENG
3add8ed8,25,1,1,0,0,0,0,0,0,0,0,0,0,21,ENG
3ae14ed1,313,2,0,1,2,26,1,1,1,0,0,2,11,21,ENG
3b029691,329,15,6,3,1,14,0,9,1,7,0,2,4,21,ENG
3bb7b8b4,897,223,70,0,5,0,0,0,0,0,0,2,1,21,ENG
3c066877,17,0,0,0,1,0,0,0,0,0,0,0,0,21,ENG
3d50bcdb,8,0,0,0,0,2,0,0,0,0,0,0,1,21,ENG
3e1550ee,14,2,0,0,0,0,0,0,0,0,0,0,0,21,ENG
3e9e06cb,741,25,22,0,8,0,2,0,0,0,0,1,6,21,ENG
3ea50f67,632,2,0,2,3,27,2,0,0,0,0,3,25,21,ENG
3eb22ec9,1363,66,14,1,7,32,25,19,2,3,0,5,21,21,ENG
3ec9195b,900,295,15,0,3,99,280,0,0,0,0,9,33,21,ENG
3f2d59fe,48,2,1,0,1,0,1,0,0,0,0,0,0,21,ENG
3fe6bd8c,516,54,12,0,1,10,42,0,0,0,0,5,7,21,ENG
4047c976,122,4,0,0,1,13,1,0,0,0,0,1,3,21,ENG
4115ce4e,2016,96,52,0,10,0,44,0,0,0,0,3,12,21,ENG
420d7c7d,2407,355,56,4,50,82,299,0,0,0,0,8,46,21,ENG
42130443,22,8,0,0,0,0,0,0,0,0,0,0,0,21,ENG
43309491,2,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
43439614,1388,132,67,1,25,114,1,64,40,16,0,12,15,21,ENG
43458538,50,0,0,0,0,1,0,0,0,0,0,0,3,21,ENG
43a166b4,59,1,0,0,0,3,1,0,0,0,0,1,2,21,ENG
4468ec10,11,0,0,0,0,2,0,0,0,0,0,0,3,21,ENG
44781702,665,150,12,0,2,33,137,1,1,0,0,2,21,21,ENG
44bfb6c5,1946,59,56,1,40,23,3,0,0,0,0,2,30,21,ENG
450ab6fc,616,8,8,0,1,3,0,0,0,0,0,2,4,21,ENG
4535e4bb,381,98,33,0,1,0,0,0,0,0,0,0,0,21,ENG
45963054,427,27,0,0,1,20,0,0,0,0,0,4,20,21,ENG
45db685d,1761,25,25,4,8,3,0,0,0,0,0,3,10,21,ENG
466fb2c5,733,414,133,0,5,0,0,0,0,0,0,6,1,21,ENG
46ee5234,273,38,2,0,0,11,36,0,0,0,0,2,3,21,ENG
47369df8,1184,12,5,1,2,17,7,0,0,0,0,2,20,21,ENG
47a34c4f,995,21,17,0,6,2,4,0,0,0,0,3,7,21,ENG
4806ec67,850,299,101,0,12,0,0,0,0,0,0,5,1,21,ENG
4879f8cb,60,52,23,0,0,0,0,0,0,0,0,2,1,21,ENG
48a5a5d6,155,2,0,1,1,12,1,0,0,0,0,2,2,21,ENG
495945ef,1953,282,93,0,18,182,9,89,75,5,1,11,22,21,ENG
49fe9070,788,31,2,1,1,35,5,1,0,0,0,5,23,21,ENG
4ab53cdb,278,1,0,1,0,4,1,0,0,0,0,1,6,21,ENG
4b40d9ca,591,384,133,0,3,0,0,0,0,0,0,14,1,21,ENG
4b511457,1272,13,11,1,5,9,1,0,0,0,0,2,14,21,ENG
4bcf39f6,599,71,7,3,4,11,9,0,0,0,0,2,26,21,ENG
4c370d81,1287,44,4,5,1,14,16,2,0,0,0,2,29,21,ENG
4d034881,163,10,0,0,0,1,1,0,0,0,0,0,7,21,ENG
4d0eb7d2,31,2,0,1,0,2,0,1,0,1,0,0,1,21,ENG
4dc4f138,964,227,15,0,4,62,211,1,0,0,0,5,22,21,ENG
4e9a0555,659,1,1,0,2,7,0,0,0,0,0,3,18,21,ENG
4f565d77,1362,123,62,2,32,77,4,57,28,21,0,5,18,21,ENG
4f974391,1671,447,101,2,20,207,259,87,27,56,0,23,44,21,ENG
4fa62ae4,1,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG
4fb9c88f,966,15,2,1,2,7,8,0,0,0,0,2,10,21,ENG
507c7bdf,2097,220,63,12,43,166,40,59,27,21,2,21,68,21,ENG
50dc94ce,267,8,4,0,2,0,2,0,0,0,0,0,9,21,ENG
50e6dc35,47,1,0,0,0,1,0,0,0,0,0,1,2,21,ENG
515ebe8d,1100,26,18,0,5,1,8,0,0,0,0,1,6,21,ENG
51cf8561,1368,149,28,0,1,39,110,11,1,9,0,0,13,21,ENG
52105203,608,35,32,0,1,0,3,0,0,0,0,1,2,21,ENG
5271c8f1,578,87,3,0,1,30,82,2,0,2,0,1,12,21,ENG
527f063d,333,10,0,2,2,4,3,0,0,0,0,0,11,21,ENG
529f49ab,1115,31,31,2,9,6,0,0,0,0,0,3,11,21,ENG
531a4aa8,48,16,1,0,0,4,15,0,0,0,0,0,2,21,ENG
5348aada,56,6,0,0,0,1,6,0,0,0,0,1,0,21,ENG
53af52f3,885,363,153,0,6,0,0,0,0,0,0,3,0,21,ENG
53cad200,1892,185,32,3,0,37,153,0,0,0,0,4,31,21,ENG
5540c9dc,55,1,1,0,0,0,0,0,0,0,0,1,1,21,ENG
55b4f1d6,120,0,0,0,0,9,0,0,0,0,0,0,3,21,ENG
56f7a928,2445,188,76,11,14,138,13,99,38,31,2,9,40,21,ENG
57df7a11,517,46,0,0,4,41,46,0,0,0,0,3,21,21,ENG
57e3f0c7,654,35,11,1,2,57,3,21,10,5,1,1,32,21,ENG
58bc7d18,60,38,7,0,0,0,0,0,0,0,0,0,0,21,ENG
58eee997,737,9,2,2,11,30,2,4,0,0,0,1,14,21,ENG
59e6e5bf,681,5,0,1,2,9,2,1,0,0,0,5,22,21,ENG
5a04fd92,519,14,1,3,1,44,5,0,0,0,0,3,9,21,ENG
5a4280b1,263,5,3,0,2,1,2,0,0,0,0,0,5,21,ENG
5a7301ae,1194,18,17,1,15,8,1,0,0,0,0,0,16,21,ENG
5c2b4f07,823,157,4,1,1,35,153,0,0,0,0,0,32,21,ENG
5cbd1eb0,620,187,6,0,0,27,181,0,0,0,0,2,37,21,ENG
5cdddffa,1142,40,19,8,3,7,3,0,0,0,0,4,21,21,ENG
5e105217,78,0,0,0,1,5,0,0,0,0,0,0,1,21,ENG
5e74d6c8,123,20,1,0,0,1,19,0,0,0,0,0,3,21,ENG
5ed97752,3,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
5eecec3d,1717,20,11,0,10,1,9,0,0,0,0,0,9,21,ENG
5f09991f,959,192,31,0,4,40,159,2,0,2,0,13,26,21,ENG
5f1a2f31,176,11,10,0,1,0,1,0,0,0,0,0,1,21,ENG
615ef733,491,126,18,0,4,39,108,0,0,0,0,1,6,21,ENG
62d7ef38,47,17,3,0,0,0,0,0,0,0,0,0,0,21,ENG
6385ebfb,33,33,10,0,0,0,0,0,0,0,0,0,0,21,ENG
6421ec64,404,23,1,5,1,22,6,13,8,1,0,1,8,21,ENG
6434f10d,2760,40,38,2,19,14,1,1,0,0,0,1,15,21,ENG
64b08de7,329,13,7,0,3,11,0,6,2,0,4,0,4,21,ENG
653ee42d,119,0,0,0,0,0,0,0,0,0,0,1,1,21,ENG
6612cd8c,170,2,0,0,0,2,0,0,0,0,0,0,3,21,ENG
6613c819,1594,26,22,0,13,9,4,0,0,0,0,3,18,21,ENG
6622454d,692,46,16,5,5,64,8,21,6,13,0,4,14,21,ENG
6722d4f0,13,2,0,0,0,0,2,0,0,0,0,0,0,21,ENG
67ac5bb8,1526,28,26,1,6,2,2,0,0,0,0,5,10,21,ENG
67ca8566,2005,223,22,3,17,82,185,16,14,0,0,7,39,21,ENG
6956ff08,59,0,0,0,0,0,0,0,0,0,0,0,3,21,ENG
6a713852,879,223,46,0,11,0,0,0,0,0,0,4,1,21,ENG
6adbc307,1008,57,21,0,9,2,36,0,0,0,0,2,11,21,ENG
6b47c5db,1421,17,16,1,4,5,1,0,0,0,0,3,15,21,ENG
6b625ac2,1016,350,83,0,3,0,0,0,0,0,0,3,0,21,ENG
6bb2c084,1417,17,12,2,5,13,5,0,0,0,0,0,22,21,ENG
6bd603db,9,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG
6c17e046,472,3,1,3,2,12,0,0,0,0,0,3,15,21,ENG
6c203af0,1661,35,31,2,10,7,4,0,0,0,0,1,18,21,ENG
6ca5ec4b,656,37,1,2,8,69,29,0,0,0,0,5,20,21,ENG
6d5701f2,1226,32,28,0,6,0,1,0,0,0,0,1,6,21,ENG
6d646ff7,18,1,0,0,0,1,1,0,0,0,0,0,0,21,ENG
6e7f1353,146,8,2,0,2,16,0,6,4,0,0,0,8,21,ENG
6f7d826d,1354,85,74,0,12,23,1,1,0,0,0,6,18,21,ENG
715bf047,993,153,45,8,25,88,27,58,28,20,0,3,15,21,ENG
71ef519e,471,136,33,0,3,105,65,38,26,10,2,4,15,21,ENG
728e9b2e,12,3,0,0,0,0,0,0,0,0,0,1,0,21,ENG
7399c7a8,422,47,7,0,0,6,40,0,0,0,0,1,4,21,ENG
74b2cd7e,1009,13,12,0,2,3,1,0,0,0,0,0,6,21,ENG
74e12f1e,505,4,0,0,3,5,4,0,0,0,0,2,11,21,ENG
758dd7f0,316,81,2,0,1,28,79,0,0,0,0,1,15,21,ENG
75a72a99,478,68,1,1,1,15,67,0,0,0,0,2,19,21,ENG
76dd1480,827,130,34,2,1,100,4,60,40,16,2,6,19,21,ENG
77bb1522,680,44,22,1,6,3,1,0,0,0,0,5,12,21,ENG
77cf6852,466,113,7,0,1,18,106,0,0,0,0,1,15,21,ENG
77d7c96f,758,119,4,0,3,72,115,0,0,0,0,2,42,21,ENG
77e84962,1686,44,30,3,19,7,3,0,0,0,0,5,12,21,ENG
78b8ac63,442,2,1,1,0,4,0,0,0,0,0,3,14,21,ENG
7914b9fe,720,27,26,0,3,0,1,0,0,0,0,1,3,21,ENG
79300479,472,61,15,2,1,36,1,30,14,8,0,0,6,21,ENG
7956236f,923,388,135,0,1,0,0,0,0,0,0,8,0,21,ENG
79b0d6a0,458,350,82,0,0,0,0,0,0,0,0,2,0,21,ENG
79bc4c45,786,71,10,2,5,68,46,13,11,0,0,2,29,21,ENG
79c0821a,1743,27,25,7,15,6,2,0,0,0,0,4,11,21,ENG
79c84d1c,666,80,5,5,9,122,4,59,54,0,1,6,36,21,ENG
7a11550b,543,14,13,0,9,0,1,0,0,0,0,1,1,21,ENG
7a1f2c08,627,7,3,0,0,2,2,0,0,0,0,2,8,21,ENG
7a2e46a8,919,234,61,0,2,0,0,0,0,0,0,4,0,21,ENG
7af88b33,194,25,0,0,0,22,25,0,0,0,0,2,7,21,ENG
7ba2eaa9,1071,157,39,2,3,205,4,80,32,20,0,1,31,21,ENG
7ba6d84e,382,207,35,0,0,0,0,0,0,0,0,3,0,21,ENG
7bb5f40e,524,36,9,0,4,72,10,17,7,7,0,3,18,21,ENG
7c104bb7,1035,160,37,6,3,134,12,84,33,29,8,4,36,21,ENG
7c39363f,3,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
7d2d3329,234,4,2,0,3,1,2,0,0,0,0,1,2,21,ENG
7edfbb8a,28,1,1,0,0,0,0,0,0,0,0,0,0,21,ENG
7f3b388c,2080,36,29,0,6,1,7,0,0,0,0,1,5,21,ENG
7fcc71d8,617,25,1,4,8,32,9,6,2,1,1,1,17,21,ENG
803ae100,1418,96,71,0,2,27,10,12,2,4,3,2,19,21,ENG
80c31c97,5,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
810e3c74,616,66,15,1,2,38,11,10,4,3,0,4,14,21,ENG
819aa8e7,472,20,6,2,0,21,1,4,2,2,0,5,14,21,ENG
819b3158,1693,53,28,4,9,30,2,20,4,7,0,5,17,21,ENG
81d8091f,43,2,0,0,0,5,0,2,1,1,0,0,1,21,ENG
82927de4,1083,28,5,1,5,45,7,2,0,1,0,7,38,21,ENG
8397a50c,1630,59,53,0,21,5,5,0,0,0,0,7,12,21,ENG
839c14e1,383,85,16,0,2,34,69,0,0,0,0,1,8,21,ENG
83d074ff,396,11,6,3,6,11,0,1,0,0,0,3,11,21,ENG
849c826a,147,5,0,0,2,16,1,3,2,0,0,0,3,21,ENG
8574c61f,19,0,0,0,1,0,0,0,0,0,0,0,0,21,ENG
85f8571a,299,21,19,0,1,1,2,0,0,0,0,0,3,21,ENG
862a1c15,866,26,6,3,5,39,3,5,0,0,0,3,33,21,ENG
86695068,308,6,0,1,3,19,1,0,0,0,0,1,4,21,ENG
867239d3,1328,31,27,4,41,22,4,0,0,0,0,8,23,21,ENG
86dd77d1,1751,185,20,1,25,38,165,0,0,0,0,5,25,21,ENG
86e7deaf,1892,55,51,0,8,3,4,0,0,0,0,5,4,21,ENG
87935cf3,78,16,14,0,1,0,2,0,0,0,0,0,0,21,ENG
87f7500e,221,11,0,0,1,14,1,0,0,0,0,2,12,21,ENG
88acf83f,1,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
892d5bb1,1027,68,11,3,5,81,10,43,22,0,0,1,23,21,ENG
8a7ff278,837,264,9,0,3,27,255,0,0,0,0,3,35,21,ENG
8aec0537,1439,260,63,1,24,219,56,137,47,68,1,6,30,21,ENG
8b04d6c1,2668,110,100,2,19,6,7,0,0,0,0,5,23,21,ENG
8b529245,46,2,0,0,0,2,0,0,0,0,0,0,2,21,ENG
8b788c01,484,7,1,2,1,9,2,0,0,0,0,1,15,21,ENG
8b9ebd03,683,103,22,2,11,104,5,72,28,22,6,4,11,21,ENG
8d03ca5a,193,20,1,0,0,2,19,0,0,0,0,1,5,21,ENG
8d228291,32,1,0,0,0,0,0,0,0,0,0,1,1,21,ENG
8d3c902d,1221,64,61,0,2,3,3,0,0,0,0,2,18,21,ENG
8d62d31a,427,2,2,0,0,0,0,0,0,0,0,0,2,21,ENG
8df7a2fb,1089,38,33,0,4,0,5,0,0,0,0,3,10,21,ENG
8f62b6ee,699,379,115,0,1,0,0,0,0,0,0,1,0,21,ENG
8fa8f8d2,8,3,2,0,0,0,0,0,0,0,0,0,0,21,ENG
90f91999,1351,73,34,6,26,52,5,13,6,3,1,15,22,21,ENG
9228b07c,696,9,5,1,1,5,3,0,0,0,0,1,24,21,ENG
92e7e919,1061,155,36,1,11,148,11,96,57,32,0,7,32,21,ENG
9319781b,203,24,0,0,1,19,24,0,0,0,0,0,9,21,ENG
9328b835,633,377,105,0,1,0,0,0,0,0,0,5,0,21,ENG
935e6b8f,1814,39,25,4,6,29,9,2,0,1,0,2,16,21,ENG
93feac6e,422,90,1,2,0,3,0,2,0,0,0,4,14,21,ENG
966e28d0,84,5,0,0,0,4,0,0,0,0,0,0,7,21,ENG
9674002f,1690,199,33,3,19,170,17,126,36,65,2,11,43,21,ENG
96bb8cc2,385,17,6,2,5,43,8,3,2,0,0,1,12,21,ENG
97333cf5,1203,89,14,2,4,40,16,2,0,0,0,6,52,21,ENG
979b811d,770,85,26,0,4,122,9,42,15,24,2,2,26,21,ENG
984a5a64,1335,330,23,0,2,35,307,0,0,0,0,4,41,21,ENG
989d5705,532,12,8,0,0,6,0,0,0,0,0,0,16,21,ENG
99813635,918,22,11,2,2,12,5,3,1,0,0,4,14,21,ENG
9a104dee,13,2,0,0,0,0,1,0,0,0,0,0,1,21,ENG
9a28eba4,848,23,1,1,2,150,21,0,0,0,0,2,47,21,ENG
9a71e978,311,49,1,0,2,21,48,0,0,0,0,1,12,21,ENG
9a9c05db,1254,290,24,2,13,84,266,0,0,0,0,6,26,21,ENG
9ae9eaea,309,68,5,0,3,13,63,0,0,0,0,2,10,21,ENG
9b398aea,675,129,6,0,3,61,116,7,1,6,0,1,20,21,ENG
9c94165b,1674,386,27,0,2,189,262,97,49,42,0,8,54,21,ENG
9dbb75ca,484,33,2,4,2,3,0,0,0,0,0,6,12,21,ENG
9dc96f10,63,0,0,1,0,0,0,0,0,0,0,1,2,21,ENG
9deaf2c8,76,1,0,0,1,4,0,0,0,0,0,0,5,21,ENG
9e1035f8,421,23,3,1,1,33,5,11,7,4,0,1,9,21,ENG
9e525177,1854,288,11,0,2,60,277,0,0,0,0,5,46,21,ENG
9e5708be,799,491,195,0,8,0,0,0,0,0,0,7,1,21,ENG
9f1893b9,5,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
9f4647e9,142,2,0,0,0,8,0,0,0,0,0,1,0,21,ENG
9f472354,56,0,0,0,0,0,0,0,0,0,0,1,5,21,ENG
9f7c837d,1211,117,10,1,4,6,103,0,0,0,0,1,25,21,ENG
9fbbcf39,1421,67,24,0,18,17,43,0,0,0,0,7,17,21,ENG
a1232f4e,552,11,10,0,1,0,1,0,0,0,0,1,3,21,ENG
a179d516,19,7,1,0,0,0,0,0,0,0,0,0,0,21,ENG
a1d5bd30,1216,28,3,1,13,36,19,1,0,1,0,4,37,21,ENG
a29b1131,421,9,2,0,1,13,1,4,3,0,0,0,8,21,ENG
a2b105e0,537,52,12,0,15,25,6,22,10,3,6,2,11,21,ENG
a3b03921,333,1,0,0,0,19,1,0,0,0,0,1,8,21,ENG
a4ac4b8f,1019,17,17,0,1,0,0,0,0,0,0,1,9,21,ENG
a4fe8cda,2,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
a53649b7,83,10,0,0,0,2,0,0,0,0,0,0,2,21,ENG
a58bb1e1,386,29,7,2,12,40,9,13,11,1,0,1,14,21,ENG
a67a09fb,519,77,16,0,1,11,61,0,0,0,0,1,9,21,ENG
a712ca2b,572,12,11,0,0,0,1,0,0,0,0,1,5,21,ENG
a7588cdc,1,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
a8748947,593,38,20,1,7,37,0,16,3,10,1,1,6,21,ENG
a9142dc3,70,4,0,0,0,4,4,0,0,0,0,0,1,21,ENG
aa54ec6f,622,8,6,0,2,0,1,0,0,0,0,0,2,21,ENG
aa6f2f2c,14,1,0,0,0,0,1,0,0,0,0,0,0,21,ENG
aa849a12,1109,63,9,2,7,167,16,38,23,10,0,10,47,21,ENG
ab070c55,567,12,1,0,1,3,1,0,0,0,0,4,9,21,ENG
ab13a5aa,654,423,108,0,0,0,0,0,0,0,0,4,0,21,ENG
ab4b3e35,263,5,1,0,1,14,2,0,0,0,0,2,10,21,ENG
ab651565,710,51,0,1,4,29,35,1,0,0,0,4,22,21,ENG
ab7d7882,1,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
abe66106,328,34,8,1,2,23,1,16,12,1,0,1,11,21,ENG
ac05f970,481,11,1,0,3,31,8,0,0,0,0,2,20,21,ENG
ac861941,1757,43,37,1,21,5,6,0,0,0,0,2,13,21,ENG
ad1f61f3,438,11,1,0,1,3,9,0,0,0,0,0,5,21,ENG
ae0a7ddf,147,32,1,0,0,13,31,0,0,0,0,0,5,21,ENG
ae4fc6a4,1046,134,36,1,4,86,6,63,26,13,9,8,25,21,ENG
ae5019e6,324,62,0,0,0,12,62,0,0,0,0,1,11,21,ENG
aed3a70f,815,26,0,0,1,22,15,1,0,0,0,2,17,21,ENG
af341b88,67,13,1,0,0,3,12,0,0,0,0,0,5,21,ENG
af69e7f0,341,87,14,1,1,48,66,7,0,6,1,2,13,21,ENG
b04ee927,907,184,75,9,15,145,6,85,43,8,14,6,26,21,ENG
b0b4fd3e,977,124,38,2,4,76,29,43,20,5,5,4,36,21,ENG
b217ef29,532,14,14,1,2,0,0,0,0,0,0,0,0,21,ENG
b28bbd58,761,103,36,2,3,155,6,56,29,5,12,7,36,21,ENG
b2bc3b1f,768,12,2,2,2,41,5,1,0,0,0,4,34,21,ENG
b2d31e83,1125,151,12,0,8,37,139,0,0,0,0,4,24,21,ENG
b2ee9d2c,0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG
b2f9c73e,9,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG
b400bde0,1120,19,8,0,2,20,6,0,0,0,0,2,37,21,ENG
b561db50,260,4,2,0,4,4,1,0,0,0,0,1,9,21,ENG
b581987a,130,7,1,0,2,0,1,0,0,0,0,2,1,21,ENG
b63e789d,1122,119,31,2,5,96,6,61,39,9,4,4,29,21,ENG
b66315ae,710,39,6,2,3,11,6,4,0,0,0,2,20,21,ENG
b827d5b3,830,97,8,1,9,118,60,29,6,15,0,6,53,21,ENG
b853e0ad,1765,58,50,5,15,9,8,0,0,0,0,5,41,21,ENG
b937e490,84,17,0,0,0,4,17,0,0,0,0,0,1,21,ENG
b98570d1,386,2,2,1,3,5,0,0,0,0,0,0,9,21,ENG
b9fbae28,1524,15,13,0,10,8,2,0,0,0,0,3,26,21,ENG
ba115a40,245,2,0,0,2,2,0,0,0,0,0,1,5,21,ENG
bb5fbd2b,779,195,18,0,16,120,137,40,14,19,0,5,31,21,ENG
bba30585,705,15,15,1,11,2,0,0,0,0,0,1,6,21,ENG
